Sender,Time
client218,17.367505
client191,17.372544
client191,17.378672
client179,17.383547
client191,17.389354
client191,17.394777
client218,17.400694
client191,17.406395
client179,17.412581
client191,17.418521
client191,17.432072
client191,17.434495
client218,17.436824
client179,17.451483
client218,17.453867
client179,17.456046
client218,17.460226
client179,17.465077
client218,17.47022
client179,17.475256
client218,17.480195
client179,17.485175
client218,17.490209
client179,17.494233
client218,17.499222
client179,17.511994
client218,17.514156
client179,17.515951
client187,17.517994
client187,17.525781
client187,17.533145
client187,17.537339
client200,17.542082
client187,17.547007
client187,17.550259
client187,17.561347
client187,17.563469
client200,17.565519
client187,17.569098
client187,17.584516999999998
client200,17.586816
client200,17.589248
client200,17.591305
client200,17.594855
client200,17.598038
client200,17.612088
client200,17.614158
client200,17.616217
client267,17.618271
client267,17.63162
client267,17.63373
client267,17.635826
client267,17.63963
client267,17.65159
client267,17.653562
client267,17.655635
client267,17.658571
client267,17.661904
client163,17.665867
client163,17.690362
client163,17.692534
client163,17.694566000000002
client163,17.696617
client163,17.698688
client148,17.722112
client163,17.724282
client163,17.726397
client163,17.728603
client163,17.737357
client148,17.739875
client148,17.742345
client148,17.744345
client148,17.746394
client148,17.748765
client148,17.770742
client148,17.772867
client148,17.774931
client148,17.777111
client270,17.779151
client190,17.781581
client229,17.783774
client190,17.786178
client270,17.788632
client229,17.790977
client190,17.794239
client270,17.800641
client270,17.81421
client229,17.816262000000002
client190,17.820262
client270,17.823835
client229,17.831136
client190,17.836271
client270,17.850602
client229,17.854804
client270,17.857585
client190,17.860522
client229,17.865627
client270,17.870679
client190,17.878077
client229,17.881787
client270,17.886416
client190,17.900221
client229,17.902574
client190,17.905283
client270,17.920571
client229,17.930744
client190,17.933232
client229,17.935715
client188,17.939252
client188,17.951103
client188,17.953885
client188,17.959713
client188,17.965518
client188,17.978556
client188,17.980739
client188,17.982966
client188,17.987446
client188,17.992476
client196,17.998778
client196,18.01064
client196,18.013389
client196,18.018409
client196,18.0297
client196,18.031813
client196,18.034323
client196,18.040337
client196,18.046169
client196,18.059373
client166,18.061317
client166,18.06572
client166,18.078426
client166,18.080783
client166,18.082865
client166,18.087875
client166,18.099181
client166,18.101362
client166,18.104633
client166,18.128293
client198,18.131142
client198,18.149657
client198,18.154284
client198,18.164533
client198,18.188203
client198,18.210596
client198,18.228632
client198,18.259091
client198,18.282148
client198,18.293341
client146,18.304572
client294,18.317806
client146,18.337867
client186,18.340199
client146,18.350739
client186,18.364808
client181,18.388221
client146,18.623426
client294,18.625759
client146,18.628291
client186,18.630403
client146,18.632712
client146,18.635112
client186,18.647273
client146,18.64941
client186,18.651594
client181,18.653978
client294,18.656143
client186,18.668149
client146,18.670469
client186,18.672841
client294,18.675157
client146,18.677355
client186,18.679946
client294,18.682299
client181,18.684472
client186,18.696606
client294,18.698853
client186,18.701487
client181,18.703785
client294,18.707364
client181,18.709681
client294,18.711942
client181,18.714437
client294,18.716998
client181,18.719275
client294,18.72152
client181,18.724046
client181,18.726862
client181,18.729206
client265,18.731211000000002
client265,18.735082
client160,18.743029
client265,18.786594
client265,18.789098
client265,18.791391
client160,18.793614
client265,18.796058
client265,18.798361
client265,18.800502
client160,18.803002
client265,18.805187
client160,18.808066
client265,18.810569
client160,18.812883
client160,18.815467
client160,18.84027
client160,18.84268
client160,18.844581
client160,18.846685
client230,18.848492
client230,18.854589
client230,18.86058
client230,18.86555
client230,18.897718
client230,18.900526
client230,18.902807
client230,18.905057
client230,18.909421000000002
client230,18.911751
client157,18.913293
client174,18.915802
client157,18.920697
client174,18.945991
client157,18.964852
client157,18.966918
client174,18.968955
client157,18.971067
client174,18.973052
client157,18.975043
client174,18.977092
client157,18.979332
client174,18.981363
client157,18.983372
client174,18.985613999999998
client157,18.987705
client174,18.989807
client157,18.991772
client174,18.993944
client174,19.016848
client185,19.019051
client185,19.021314
client185,19.023315
client185,19.025444
client185,19.027463
client185,19.032135
client185,19.035472
client185,19.041285
client185,19.064465
client185,19.076733
client295,19.078827
client295,19.081492
client295,19.08417
client295,19.095649
client295,19.097867
client295,19.099926
client295,19.102044
client220,19.109894
client295,19.11753
client167,19.121844
client295,19.123952
client295,19.126112
client220,19.128265
client167,19.130915
client220,19.133012
client167,19.135151
client167,19.138287
client220,19.140322
client167,19.143651
client167,19.155079
client167,19.157147
client220,19.159752
client167,19.161749
client167,19.174521
client167,19.176605
client220,19.178765
client220,19.180974
client220,19.18558
client220,19.190392
client220,19.194278
client283,19.198081
client283,19.204805
client283,19.20925
client276,19.214964
client283,19.220081
client283,19.233658
client283,19.235458
client283,19.237392
client276,19.240172
client283,19.25414
client283,19.256326
client283,19.259473
client164,19.265906
client276,19.273782
client276,19.280048999999998
client276,19.293616
client276,19.295843
client164,19.297929
client276,19.306405
client276,19.3092
client276,19.314893
client164,19.320151
client276,19.33375
client164,19.33614
client164,19.338283
client164,19.344859
client164,19.349831000000002
client164,19.356549
client164,19.361447
client164,19.36675
client189,19.371588
client189,19.379234
client189,19.384695
client189,19.391342
client189,19.397314
client189,19.403394
client189,19.409439
client182,19.423064
client189,19.425174
client189,19.427232
client189,19.432226
client182,19.443642
client182,19.446109
client182,19.452317999999998
client182,19.463475
client182,19.466021
client182,19.46904
client182,19.475041
client182,19.48104
client182,19.485993
client239,19.503001
client239,19.505204
client239,19.507343
client239,19.511661
client239,19.517055
client239,19.520922
client239,19.526694
client239,19.532664
client239,19.537887
client239,19.546383
client259,19.551436
client259,19.563221
client259,19.565289
client259,19.570221
client259,19.576328
client291,19.582227
client259,19.58823
client259,19.593337
client259,19.601856
client274,19.612507
client259,19.614651
client291,19.617145
client259,19.622006
client291,19.627229
client274,19.633166
client291,19.641575
client291,19.661143
client291,19.663674
client274,19.665535
client291,19.667386
client274,19.669913
client291,19.675399
client274,19.681655
client291,19.686975
client274,19.69284
client274,19.699053
client291,19.712055
client274,19.713767
client274,19.715816
client274,19.730878
client183,19.732952
client183,19.734809
client183,19.741649
client183,19.74687
client183,19.752828
client183,19.758785
client183,19.764769
client183,19.770808
client183,19.792193
client183,19.79419
client197,19.796106
client197,19.798345
client197,19.811073
client278,19.813676
client197,19.815829
client197,19.820609
client197,19.831954
client197,19.833752
client278,19.836319
client197,19.842325
client197,19.847517
client197,19.854527
client147,19.860404
client278,19.872086
client278,19.875196
client278,19.881205
client278,19.886202
client147,19.891283
client278,19.896518
client278,19.906666
client278,19.908964
client147,19.913523
client278,19.919338
client147,19.925151
client147,19.934143
client147,19.939306
client147,19.947134
client147,19.972196
client147,19.974922
client147,19.97786
client249,19.979618
client249,19.982275
client249,19.984628
client249,19.987181
client249,19.992153
client249,19.998204
client249,20.004161
client249,20.009358
client249,20.015275
client249,20.021112
client194,20.025988
client194,20.060152
client194,20.063045
client194,20.06534
client194,20.067529
client194,20.069911
client194,20.072333
client194,20.074334
client194,20.076355
client194,20.0787
client288,20.08181
client288,20.087053
client288,20.103444
client288,20.105467
client288,20.107498
client288,20.110181
client231,20.112222
client288,20.114737
client288,20.119617
client288,20.124573
client288,20.137973
client231,20.160249
client258,20.162854
client231,20.164954
client231,20.166976
client231,20.169003
client231,20.171024
client231,20.172967
client231,20.175098
client258,20.177064
client231,20.199418
client231,20.201702
client258,20.203768
client258,20.205961
client258,20.217578
client258,20.219673
client258,20.221864
client258,20.223927
client258,20.226006
client258,20.228215
client225,20.22896
client225,20.231099
client225,20.247686
client225,20.249883
client225,20.252207
client225,20.254445
client225,20.261485
client225,20.26415
client225,20.266912
client225,20.269035
client263,20.274065
client263,20.287222
client263,20.289259
client263,20.291323
client263,20.295989
client263,20.299901
client263,20.305096
client263,20.310161
client263,20.324975
client263,20.327187
client238,20.328809
client238,20.331009
client238,20.338152
client238,20.341251
client238,20.34811
client238,20.354076
client238,20.375674
client238,20.377735
client238,20.379936
client238,20.382006
client178,20.38377
client178,20.396497
client273,20.398753
client178,20.401016
client178,20.403317
client178,20.415783
client178,20.419722
client273,20.422152
client178,20.426434
client178,20.431557
client178,20.436706
client273,20.442535
client178,20.448609
client273,20.453782
client273,20.465309
client273,20.468516
client273,20.47402
client273,20.47852
client273,20.483651
client273,20.495781
client279,20.494997
client279,20.502265
client279,20.507818
client279,20.522175
client279,20.525122
client279,20.528398
client279,20.530761
client279,20.535343
client279,20.542208
client279,20.547455
client133,20.552449
client133,20.558441
client133,20.565666
client133,20.571827
client133,20.576791
client133,20.590519
client133,20.593042
client133,20.59519
client133,20.599913
client133,20.605627
client260,20.610567
client260,20.616599
client260,20.630927
client260,20.63318
client260,20.636159
client260,20.641309
client260,20.646258
client260,20.652333
client260,20.657225
client260,20.67005
client243,20.671983
client243,20.675007
client243,20.683013
client243,20.690006
client243,20.700161
client243,20.702477000000002
client243,20.705807
client243,20.719477
client243,20.722214
client243,20.724376
client266,20.728565
client266,20.733763
client266,20.739769
client266,20.745519
client266,20.760776
client266,20.76303
client266,20.765477
client266,20.777832
client266,20.780135
client266,20.782494
client298,20.78703
client298,20.794161
client298,20.807462
client298,20.809314
client298,20.811763
client298,20.817477
client298,20.823114
client298,20.829415
client298,20.836899
client298,20.840858
client228,20.844114
client228,20.851435
client228,20.867409
client228,20.869442
client228,20.871601
client228,20.876445
client228,20.881541
client228,20.894997
client228,20.897427
client228,20.900561
client234,20.903785
client234,20.910699
client234,20.923965
client234,20.926706
client234,20.931449
client234,20.936453
client234,20.941414
client234,20.946581
client234,20.951733
client234,20.957552
client290,20.963205
client290,20.969364
client290,20.983591
client290,20.985702
client290,20.988322
client290,20.993301
client290,20.999243
client290,21.012241
client290,21.014521
client290,21.016713
client246,21.020044
client246,21.025239
client246,21.032915
client246,21.037969
client246,21.043082
client246,21.049164
client246,21.055248
client246,21.061935
client246,21.067891
client246,21.07288
client250,21.078835
client250,21.086008
client250,21.09253
client250,21.097655
client250,21.103204
client250,21.109963
client250,21.116222
client250,21.122142
client250,21.126929
client250,21.139497
client247,21.140834
client247,21.143621
client247,21.151524
client247,21.157477
client247,21.163347
client247,21.168566
client247,21.176148
client247,21.18144
client247,21.18728
client247,21.196112
client287,21.198533
client287,21.203049
client287,21.210639
client287,21.215773
client287,21.221589
client287,21.22555
client287,21.230727
client287,21.235705
client287,21.240841
client287,21.256626
client161,21.258577
client161,21.261133
client161,21.263422
client161,21.267351
client161,21.27229
client161,21.280081
client161,21.282152
client161,21.285238
client161,21.297636
client161,21.299716
client207,21.300737
client207,21.306054
client223,21.311143
client207,21.316165
client207,21.320985
client207,21.324272
client223,21.337351
client207,21.339437
client207,21.341408
client207,21.345127
client207,21.350093
client223,21.355025
client207,21.359915
client223,21.363921
client223,21.377101
client223,21.379401
client223,21.38153
client223,21.383864
client223,21.389187
client223,21.392587
client233,21.394202
client233,21.39968
client233,21.430696
client233,21.43819
client233,21.442836
client233,21.444815
client233,21.446751
client233,21.44873
client233,21.450804
client233,21.462721
client227,21.463503
client227,21.465641
client227,21.467915
client227,21.469886
client227,21.472542
client227,21.475069
client227,21.477082
client227,21.479113
client227,21.481232
client227,21.485728
client245,21.488845
client245,21.510314
client245,21.512452
client245,21.514475
client245,21.516766
client245,21.518989
client245,21.521287
client245,21.524483
client245,21.5294
client245,21.534381
client281,21.548239
client281,21.550569
client281,21.553797
client281,21.558902
client281,21.564976
client281,21.570818
client281,21.575674
client281,21.58885
client281,21.591179
client281,21.593781
client169,21.592578
client169,21.599235
client169,21.604273
client169,21.616867
client169,21.620252
client169,21.622454
client169,21.627261
client169,21.632358
client169,21.63833
client169,21.644134
client180,21.651807
client180,21.657854
client180,21.665492
client180,21.67145
client180,21.676225
client180,21.681795
client180,21.688091
client180,21.693959
client180,21.699573
client180,21.704806
client217,21.717142
client217,21.719531
client217,21.726276
client217,21.731224
client217,21.737062
client217,21.742398
client217,21.748591
client217,21.754175
client217,21.759655
client257,21.766239
client217,21.771995
client257,21.776953
client257,21.784923
client257,21.789824
client257,21.795098
client257,21.808644
client257,21.81083
client257,21.813917
client257,21.818839
client257,21.824709
client224,21.837872
client224,21.840101
client224,21.845757
client224,21.851703
client224,21.862413
client224,21.864899
client224,21.869541
client224,21.874579
client224,21.879641
client224,21.885464
client271,21.882468
client271,21.888443
client271,21.896078
client271,21.901453
client271,21.907204
client271,21.912241
client271,21.918342
client271,21.924185
client271,21.930278
client271,21.936156
client280,21.9406
client280,21.946565
client280,21.954978
client280,21.970848
client280,21.973365
client280,21.985171
client280,21.987323
client280,21.989431
client280,21.99181
client280,21.994016
client255,21.993121
client255,22.003722
client255,22.008844
client255,22.013798
client255,22.019777
client255,22.024801
client255,22.029985
client255,22.03593
client255,22.044839
client255,22.047101
client206,22.050611
client206,22.05586
client206,22.061829
client206,22.068211
client206,22.072568
client206,22.078617
client206,22.084599
client206,22.092443
client206,22.097434
client206,22.100334
client177,22.103178
client177,22.116338
client177,22.11851
client177,22.124896
client177,22.129865
client177,22.136679
client177,22.140009
client177,22.145835
client177,22.151181
client177,22.157311
client156,22.162693
client156,22.167861
client156,22.175593
client156,22.180743
client156,22.186556
client156,22.191516
client156,22.196666
client156,22.202609
client156,22.212266
client156,22.217259
client349,22.13893
client353,22.146662
client349,22.152998
client306,22.158312
client349,22.164978
client342,22.177588
client355,22.179925
client350,22.191153
client353,22.193368
client306,22.195586
client349,22.199833
client357,22.204241
client342,22.210385
client355,22.215515
client350,22.22171
client349,22.227332
client353,22.23248
client306,22.238493
client349,22.244248
client342,22.250095
client306,22.254493
client357,22.259043
client353,22.262395
client349,22.267185
