Recipient,1,2,3,4,5,6,7,8,9,10,Average
client899,804438000,804065000,804067000,804154000,804176000,804198000,804208000,804227000,804245000,804270000,804204800
client649,363201000,362288000,362168000,362000000,361826000,361665000,361505000,361341000,361192000,361035000,361822100
client732,253088000,252287000,252224000,252128000,252005000,251914000,251787000,251644000,251419000,251227000,251972300
client697,305769000,304791000,304622000,304432000,304239000,304030000,303824000,303662000,303498000,303286000,304215300
client740,289288000,288167000,287899000,287645000,287373000,287115000,286870000,286622000,286385000,286234000,287359800
client665,279400000,278311000,278186000,278044000,277862000,277696000,277492000,277257000,277101000,276974000,277832300
client631,333911000,332799000,332547000,331797000,331620000,331362000,331194000,331027000,330864000,330718000,331783900
client648,281264000,280106000,279966000,279762000,279600000,279435000,279181000,279028000,278876000,278744000,279596200
client736,205242000,204504000,204422000,204326000,204234000,204137000,204041000,203958000,203872000,203784000,204252000
client903,811126000,810674000,810682000,810667000,810638000,810608000,810574000,810543000,810512000,810482000,810650600
client925,800862000,800458000,800513000,800562000,800554000,800546000,800533000,800517000,800488000,800483000,800551600
client929,801354000,800879000,800880000,800857000,800827000,800798000,800765000,800734000,800695000,800666000,800845500
client713,230115000,229681000,229657000,229608000,229570000,229520000,229459000,229409000,229366000,229339000,229572400
client742,170199000,169911000,169907000,169883000,169851000,169818000,169780000,169748000,169719000,169691000,169850700
client683,224944000,224367000,224323000,224258000,224194000,224150000,224113000,224077000,224043000,224009000,224247800
client746,281289000,280889000,280845000,280776000,280714000,280650000,280583000,280522000,280482000,280431000,280718100
client705,243831000,243404000,243385000,243331000,243270000,243209000,243146000,243087000,243029000,242974000,243266600
client699,275780000,275447000,275436000,275415000,275360000,275296000,275232000,275194000,275143000,275087000,275339000
client655,176190000,175677000,175625000,175552000,175483000,175404000,175363000,175321000,175257000,175189000,175506100
client658,230021000,229650000,229629000,229583000,229530000,229477000,229439000,229405000,229365000,229322000,229542100
client707,167671000,167227000,167216000,167180000,167146000,167111000,167072000,167036000,167002000,166970000,167163100
client652,589579000,197766000,197699000,197571000,197492000,197426000,197364000,197303000,197256000,197136000,236659200
client626,195537000,195222000,195210000,195176000,195140000,195083000,195018000,194978000,194945000,194900000,195120900
client700,177047000,176607000,176563000,176523000,176488000,176453000,176420000,176387000,176357000,176325000,176517000
client723,261314000,260858000,260834000,260783000,260723000,260668000,260602000,260542000,260485000,260427000,260723600
client703,133571000,133256000,133245000,133210000,133171000,133100000,133053000,133017000,132984000,132949000,133155600
client689,148130000,147607000,147571000,147525000,147493000,147437000,147399000,147363000,147331000,147295000,147515100
client737,177185000,176722000,176686000,176618000,176555000,176511000,176450000,176383000,176314000,176250000,176567400
client638,146658000,146279000,146229000,146166000,145549000,145476000,145406000,145346000,145295000,145256000,145766000
client644,169567000,169125000,169084000,169045000,168983000,168919000,168854000,168797000,168741000,168692000,168980700
client750,176144000,175731000,175685000,175625000,175563000,175496000,175428000,175366000,175305000,175246000,175558900
client674,157909000,157363000,157312000,157273000,157236000,157200000,157164000,157131000,157091000,157035000,157271400
client735,220139000,219765000,219746000,219668000,219539000,219499000,219456000,219414000,219375000,219322000,219592300
client663,212148000,211817000,211803000,211775000,211759000,211745000,211732000,211722000,211694000,211667000,211786200
client717,133802000,133560000,133549000,133520000,133491000,133462000,133428000,133399000,133371000,133346000,133492800
client639,122488000,122163000,122155000,122123000,122094000,122066000,122036000,122009000,121981000,121955000,122107000
client647,246288000,245911000,245890000,245843000,245787000,245731000,245683000,245647000,245608000,245561000,245794900
client733,226191000,225301000,225221000,225063000,224930000,224818000,224724000,224637000,224528000,224444000,224985700
client666,127374000,125655000,125382000,125066000,124710000,124378000,124065000,123741000,123418000,123112000,124690100
client640,62421000,60593000,60344000,60081000,59839000,59602000,59364000,59113000,58889000,58643000,59888900
client654,282148000,280960000,280792000,280603000,280434000,280268000,280103000,279944000,279779000,279620000,280465100
client690,154725000,152199000,151794000,151379000,150937000,150543000,150166000,149788000,149409000,149024000,150996400
client630,50546000,48662000,48325000,48011000,47688000,47424000,47160000,46775000,46454000,46200000,47724500
client694,121018000,119074000,118702000,118279000,117873000,117494000,117111000,116742000,116384000,116023000,117870000
client963,66242000,65681000,65621000,65571000,65515000,65458000,65404000,65351000,65299000,65247000,65538900
client936,55112000,54487000,54396000,54334000,54269000,54208000,54141000,54082000,54022000,53919000,54297000
client957,48519000,47983000,47921000,47859000,46508000,46360000,46260000,46166000,46074000,45977000,46962700
client948,30138000,29598000,29443000,29257000,29097000,28983000,28884000,28787000,28693000,28598000,29147800
client958,16123000,15500000,15060000,14359000,14274000,14210000,14151000,14096000,14041000,13988000,14580200
client943,40815000,40245000,40182000,40119000,40059000,39998000,39941000,39884000,39826000,39769000,40083800
client980,999319000,998760000,998692000,998633000,998576000,998531000,998477000,995608000,995470000,995394000,997746000
client975,994322000,991318000,991232000,991177000,991122000,991060000,990999000,990940000,990882000,990823000,991387500
client941,15497000,14854000,14781000,14674000,14587000,14504000,14433000,14371000,14305000,14241000,14624700
client938,943997000,943390000,943304000,943225000,943134000,943054000,942962000,942879000,942762000,942694000,943140100
client946,966629000,959333000,959219000,959128000,959045000,958959000,958888000,958811000,958737000,958493000,959724200
client953,954308000,953783000,953722000,951974000,951874000,951798000,951736000,951677000,951618000,945299000,951778900
client993,912766000,908116000,907551000,892855000,892871000,892876000,892889000,892866000,892850000,892847000,897848700
client968,912832000,910276000,910181000,910142000,910098000,910051000,910004000,909959000,889168000,889083000,906179400
client1000,875497000,875115000,875201000,875300000,875353000,875386000,875414000,875439000,875507000,875506000,875371800
client974,874252000,873808000,873808000,873913000,873940000,873961000,873985000,874004000,874023000,874051000,873974500
client992,893493000,890508000,890227000,889986000,889724000,889496000,889256000,889068000,888946000,888806000,889951000
client991,849513000,849098000,849131000,849128000,849132000,849115000,849098000,849081000,849063000,849049000,849140800
client970,861526000,860979000,860898000,860839000,860772000,860692000,860626000,860566000,860506000,860430000,860783400
client998,899969000,899262000,899178000,899104000,899030000,898962000,898892000,898824000,898756000,898615000,899059200
client989,899356000,884710000,884069000,883708000,883247000,882641000,882268000,881959000,881763000,881351000,884507200
client977,876388000,867155000,866734000,866682000,866506000,866321000,866250000,866199000,866149000,866095000,867447900
client987,864350000,863763000,863695000,863624000,863552000,863479000,863406000,863340000,863275000,863205000,863568900
client986,851785000,851159000,851116000,851060000,851008000,850960000,850897000,850844000,850791000,850742000,851036200
client978,854285000,852950000,852660000,852598000,852537000,852473000,852399000,852340000,852282000,852222000,852674600
client964,905462000,901701000,901340000,901088000,900805000,900586000,900367000,900130000,861238000,861139000,893385600
client662,563823000,824214000,823792000,823338000,823021000,822527000,822222000,821728000,821329000,820947000,796694100
client635,856644000,854675000,854417000,854092000,853756000,853311000,852829000,852315000,851921000,851566000,853552600
client747,840189000,838112000,837815000,837397000,836996000,836614000,836232000,835780000,835399000,835167000,836970100
client628,838424000,836656000,836428000,836174000,835940000,835697000,835446000,835218000,834926000,834622000,835953100
client990,850464000,849913000,849852000,849796000,849754000,849699000,849641000,849589000,849536000,849485000,849772900
client984,901411000,891050000,848131000,848010000,847947000,847873000,847820000,847766000,847711000,847651000,857537000
client994,841818000,841335000,841355000,841342000,841314000,841282000,841256000,841236000,841215000,841200000,841335300
client981,846914000,845992000,832286000,832358000,831803000,831803000,831831000,831854000,831603000,830255000,834669900
client955,853311000,849977000,848554000,848421000,848317000,848252000,848190000,848130000,848072000,848011000,848923500
client969,892010000,885998000,885902000,885828000,885776000,885726000,885672000,836482000,829415000,829293000,870210200
client939,857793000,857198000,857134000,857061000,856998000,856927000,856855000,856786000,856718000,856650000,857012000
client741,824584000,821878000,821625000,821225000,820762000,820317000,819992000,819712000,819462000,819163000,820872000
client966,832062000,828740000,828646000,828603000,828549000,828490000,828435000,828382000,828330000,828279000,828851600
client972,835319000,834758000,834696000,834647000,834589000,834531000,834465000,834409000,834354000,834300000,834606800
client976,837376000,836044000,835783000,835558000,819644000,819519000,819460000,819406000,819348000,819149000,826128700
client889,703787000,703275000,703238000,703193000,703146000,703099000,703051000,703007000,702963000,702921000,703168000
client677,890728000,888211000,887781000,887326000,886932000,886544000,886176000,885797000,885451000,885099000,887004500
client982,846168000,845561000,845489000,842681000,842533000,842447000,842374000,842302000,842226000,842151000,843393200
client900,578436000,577883000,577824000,577765000,577706000,577638000,577577000,577506000,577441000,577388000,577716400
client878,603311000,600690000,600636000,600586000,581296000,581180000,581125000,581077000,581038000,580994000,589193300
client940,825447000,824928000,824862000,824821000,824769000,824717000,824666000,824617000,824567000,824517000,824791100
client960,848190000,826822000,826720000,822170000,822093000,822037000,821987000,821937000,821888000,821841000,825568500
client897,596995000,596458000,596416000,596364000,596314000,596260000,596209000,596160000,596111000,596051000,596333800
client956,864990000,864329000,864219000,864134000,864045000,863970000,863885000,863820000,863754000,863694000,864084000
client965,850566000,849998000,849938000,849886000,849833000,849776000,849723000,849671000,849617000,849563000,849857100
client959,858640000,852220000,852153000,852100000,852044000,851988000,851933000,851881000,851829000,851777000,852656500
client888,655822000,655213000,655148000,655087000,655032000,654983000,654930000,654876000,654821000,654768000,655068000
client947,835482000,834919000,834850000,834792000,834741000,834683000,834629000,834575000,834521000,834467000,834765900
client894,636509000,635944000,635892000,635816000,635758000,635683000,635622000,635560000,635499000,635433000,635771600
client887,569700000,569154000,549637000,549524000,549465000,549412000,549361000,549312000,549265000,549206000,553403600
client945,851033000,827564000,827461000,827380000,827311000,827251000,827184000,827105000,826998000,803433000,827272000
client911,651505000,645798000,645698000,645628000,645575000,645518000,645463000,645411000,645357000,645303000,646125600
client967,852331000,851685000,851602000,851526000,851458000,851390000,851324000,851262000,851190000,851128000,851489600
client996,810302000,809763000,809724000,809669000,809614000,809558000,809510000,809462000,809411000,809364000,809637700
client952,867592000,867072000,867016000,866958000,866903000,866846000,866791000,866737000,866684000,866632000,866923100
client985,846539000,845969000,845906000,845854000,845797000,845737000,845684000,845632000,845580000,845533000,845823100
client950,855490000,854914000,854846000,854810000,854767000,854707000,854656000,854601000,854548000,854493000,854783200
client944,888106000,882932000,882690000,870451000,870317000,870229000,870156000,870090000,870025000,869934000,874493000
client942,884337000,883715000,883661000,883598000,883544000,883488000,883425000,883379000,883327000,883276000,883575000
client910,588900000,588350000,588288000,588221000,588160000,588101000,588049000,587991000,587932000,587873000,588186500
client920,687725000,687193000,687167000,687128000,687085000,687041000,686996000,686953000,686910000,686869000,687106700
client928,668448000,667965000,667937000,667892000,667851000,667808000,667764000,667723000,667684000,667637000,667870900
client904,668549000,668019000,667988000,667945000,667914000,667872000,667829000,667780000,667725000,667687000,667930800
client883,657662000,657183000,657154000,657113000,657067000,657023000,656977000,656546000,656481000,656429000,656963500
client657,584932000,583132000,582911000,582637000,582258000,581887000,581510000,581186000,580945000,580694000,582209200
client949,937817000,937188000,937096000,937035000,936963000,936895000,936833000,936761000,935333000,933370000,936529100
client632,658973000,656722000,656481000,656154000,655850000,655583000,655262000,655015000,654741000,654521000,655930200
client704,421464000,419153000,418903000,418617000,418382000,418154000,417929000,417689000,417472000,417224000,418498700
client637,651128000,649296000,649037000,648729000,648420000,648139000,647896000,647591000,647226000,646952000,648441400
client745,419229000,417854000,417677000,417466000,417265000,417065000,416853000,416645000,416453000,416265000,417277200
client685,342850000,341497000,341295000,341075000,340865000,340663000,340462000,340258000,340058000,339871000,340889400
client890,519891000,519237000,519196000,519143000,519083000,519032000,518982000,518933000,518889000,518844000,519123000
client896,507997000,507434000,507378000,507317000,507265000,507171000,507109000,507050000,506948000,506892000,507256100
client528,293296000,290869000,290572000,290295000,290231000,290194000,290155000,290117000,290080000,290038000,290584700
client519,329206000,327548000,327243000,326975000,326665000,326371000,326159000,325960000,325732000,325528000,326738700
client535,373540000,372220000,372194000,372157000,372118000,372077000,372020000,371966000,371915000,371876000,372208300
client879,506277000,505742000,505696000,505602000,505553000,505499000,505445000,505393000,505334000,505221000,505576200
client881,514861000,514222000,514153000,514083000,514021000,513951000,513885000,513821000,513760000,513695000,514045200
client876,778574000,778009000,777923000,777806000,777701000,777574000,777447000,777321000,777210000,777104000,777666900
client549,979629000,979339000,979324000,979296000,979264000,979227000,979185000,979142000,979101000,979063000,979257000
client885,489504000,488967000,488913000,488857000,488802000,488754000,488699000,488646000,488594000,488541000,488827700
client597,979378000,979084000,979070000,979033000,978999000,978966000,978934000,978901000,978869000,978839000,979007300
client907,776859000,776369000,776434000,776464000,776391000,776358000,776301000,776263000,776205000,776100000,776374400
client930,513445000,512916000,512874000,512819000,512767000,512607000,512553000,512502000,512451000,512391000,512732500
client716,381618000,379840000,379596000,379211000,378831000,378461000,378208000,377969000,377709000,377407000,378885000
client634,250113000,248103000,247747000,247355000,246969000,246568000,246165000,245808000,245450000,245087000,246936500
client527,186948000,186505000,186479000,186429000,186386000,186336000,186279000,186245000,186216000,186179000,186400200
client562,187952000,187566000,187554000,187513000,187483000,187450000,187418000,187387000,187355000,187327000,187500500
client542,204200000,203649000,203579000,203527000,203482000,203441000,203400000,203369000,203335000,203305000,203528700
client595,871464000,871094000,871085000,871035000,870999000,870962000,870924000,870883000,870826000,870789000,871006100
client557,871018000,870585000,870539000,870465000,870400000,870327000,870253000,870180000,870109000,870044000,870392000
client567,237243000,236509000,236456000,236365000,236256000,236150000,236070000,236008000,235916000,235817000,236279000
client570,224779000,224024000,223955000,223859000,223746000,223628000,223501000,223398000,223286000,223177000,223735300
client543,227118000,226485000,226433000,226364000,226287000,226218000,226157000,226095000,226017000,225952000,226312600
client566,174720000,173940000,173814000,173663000,173557000,173425000,173338000,173261000,173168000,173082000,173596800
client585,760160000,758900000,758766000,758579000,758401000,758224000,758087000,757957000,757800000,757659000,758453300
client598,69904000,68716000,68473000,68234000,68013000,67717000,67498000,67270000,67054000,66851000,67973000
client614,758905000,757489000,757275000,757048000,756812000,756590000,756362000,756221000,756057000,755811000,756857000
client530,273541000,273150000,273119000,273106000,273082000,273051000,273018000,272991000,272965000,272937000,273096000
client734,29368000,27563000,27321000,27083000,26852000,26619000,26353000,26137000,25925000,25719000,26894000
client538,264572000,264267000,264261000,264235000,264202000,264178000,264150000,264124000,264095000,264071000,264215500
client610,851961000,851561000,851539000,851497000,851458000,851412000,851341000,851269000,851200000,851135000,851437300
client574,243877000,242199000,241954000,241700000,241466000,241213000,240941000,240567000,240311000,240049000,241427700
client546,748532000,746943000,746728000,746484000,746260000,746034000,745810000,745590000,745361000,745157000,746289900
client592,231460000,230316000,230157000,229983000,229827000,229667000,229515000,229353000,229191000,229044000,229851300
client605,155381000,154796000,154737000,154675000,154603000,154530000,154465000,154405000,154346000,154291000,154622900
client563,581141000,580723000,580680000,580630000,580596000,580553000,580510000,580461000,580413000,580368000,580607500
client572,578672000,578041000,577952000,577846000,577750000,577680000,577585000,577508000,577437000,577339000,577781000
client521,990711000,990070000,989983000,989900000,989815000,989733000,989648000,989572000,989490000,989407000,989832900
client533,592264000,591557000,591467000,591365000,591278000,591186000,591084000,590998000,590898000,590811000,591290800
client556,800466000,799868000,799828000,799763000,799682000,799609000,799548000,799455000,799366000,799308000,799689300
client591,801130000,800607000,800556000,800484000,800376000,800269000,800177000,800119000,800064000,800007000,800378900
client721,897973000,896243000,896029000,895761000,895518000,895283000,895050000,894825000,894599000,894375000,895565600
client550,929418000,928786000,928725000,928641000,928560000,928483000,928408000,928336000,928265000,928193000,928581500
client545,10174000,9303000,9146000,8983000,8819000,8647000,8477000,8320000,8161000,8003000,8803300
client727,874411000,874101000,874093000,874058000,874022000,873986000,873945000,873912000,873872000,873835000,874023500
client620,12667000,11761000,11646000,11460000,11266000,11163000,11067000,10962000,10814000,10674000,11348000
client680,8194000,7639000,7587000,7519000,7452000,7386000,7311000,7244000,7167000,7108000,7460700
client531,41204000,40171000,40065000,39915000,39806000,39691000,39588000,39490000,39374000,39264000,39856800
client511,39601000,38431000,38334000,38205000,38083000,37947000,37781000,37639000,37524000,37421000,38096600
client645,865803000,865452000,865439000,865401000,865326000,865283000,865246000,865209000,865169000,865131000,865345900
client722,931420000,930957000,930937000,930897000,930861000,930825000,930789000,930754000,930722000,930690000,930885200
client915,776557000,776121000,776167000,776160000,776145000,776129000,776110000,776093000,776076000,776061000,776161900
client554,697368000,696835000,696794000,696723000,696668000,696609000,696551000,696495000,696429000,696382000,696685400
client877,767488000,767076000,767118000,767155000,767130000,767113000,767113000,767102000,767080000,767067000,767144200
client921,758967000,758636000,758661000,758788000,758829000,758861000,758902000,758959000,758995000,759037000,758863500
client927,759647000,759249000,759346000,759431000,759445000,759454000,759463000,759473000,759486000,759492000,759448600
client656,932472000,931783000,931697000,931541000,931387000,931250000,931155000,931070000,930987000,930910000,931425200
client544,505764000,503552000,503190000,502771000,502374000,501974000,501485000,500884000,500533000,500194000,502272100
client606,504017000,501445000,501024000,499868000,499418000,498863000,498445000,498028000,497622000,497208000,499593800
client882,784691000,784190000,784176000,784145000,784110000,784077000,784043000,784005000,783971000,783940000,784134800
client577,497636000,494821000,494435000,493933000,493534000,493141000,492745000,492356000,491981000,491612000,493619400
client602,501657000,498710000,497566000,497142000,496725000,495203000,494739000,494399000,493960000,493571000,496367200
client569,792059000,789253000,788835000,788365000,787542000,786952000,786437000,785921000,785503000,785076000,787594300
client710,865559000,864800000,864701000,864560000,864465000,864388000,864311000,864240000,864170000,864099000,864529300
client526,875863000,867836000,867341000,866826000,861207000,860843000,860544000,860218000,859927000,859682000,864028700
client529,591527000,589056000,588818000,588467000,588152000,587806000,587471000,587165000,586837000,586251000,588155000
client555,494648000,489806000,489470000,485548000,485311000,485093000,484857000,484642000,484435000,484223000,486803300
client523,582518000,581747000,581652000,581543000,581456000,581059000,580925000,580793000,574721000,574571000,580098500
client619,466555000,465571000,465451000,465314000,465178000,465041000,464921000,464799000,464674000,464562000,465206600
client593,463965000,463119000,463022000,462904000,462793000,462666000,462560000,462444000,462334000,462218000,462802500
client686,712255000,709632000,709395000,708990000,708581000,708261000,708002000,707781000,707513000,707267000,708767700
client667,806735000,804696000,804434000,804175000,803899000,803633000,803360000,803141000,802887000,802538000,803949800
client586,372114000,371684000,371655000,371610000,371567000,371514000,371470000,371430000,371380000,371342000,371576600
client621,676830000,676142000,676053000,675985000,675898000,675806000,675720000,675637000,675552000,675468000,675909100
client884,705048000,704612000,704640000,704682000,704664000,704639000,704566000,704550000,704556000,704561000,704651800
client892,699046000,698600000,698611000,698578000,698541000,698501000,696517000,696430000,696381000,696337000,697754200
client891,690716000,690284000,690308000,690296000,690287000,690239000,690205000,690172000,690139000,690112000,690275800
client668,694909000,692632000,692399000,692094000,691801000,691558000,691331000,691111000,690860000,690592000,691928700
client714,610675000,608878000,608663000,608391000,608086000,607841000,607577000,607358000,607128000,606854000,608145100
client536,312061000,310098000,309816000,309422000,309089000,308784000,308481000,308170000,307869000,307595000,309138500
client609,710741000,710255000,710198000,710155000,710107000,710056000,709996000,709946000,709899000,709849000,710120200
client659,704931000,703217000,703002000,702758000,702528000,702298000,702023000,701804000,701592000,701385000,702553800
client560,709117000,708703000,708682000,708643000,708605000,708565000,708518000,708481000,708435000,708386000,708613500
client517,487707000,484698000,484199000,483147000,482687000,482262000,481860000,481693000,481219000,480800000,483027200
client534,485004000,482290000,481817000,481358000,480908000,480054000,479346000,478705000,477917000,477040000,480443900
client583,480812000,477375000,477091000,476665000,476274000,475882000,475466000,475085000,474807000,474559000,476401600
client600,468969000,466312000,465859000,464230000,463767000,463341000,462937000,462439000,462058000,461689000,464160100
client514,311224000,309388000,309142000,308803000,308417000,308015000,307713000,307358000,307107000,306844000,308401100
client603,397675000,395234000,394890000,394552000,394229000,393890000,393538000,393238000,392975000,392760000,394298100
client622,472639000,470580000,470237000,469849000,469408000,469001000,468610000,468229000,467801000,467417000,469377100
client501,236711000,235637000,235494000,235369000,235237000,235091000,234934000,234792000,234640000,234506000,235241100
client616,322423000,321253000,321106000,320964000,320809000,320673000,320580000,320491000,320392000,320300000,320899100
client748,481522000,479773000,479522000,479240000,478977000,478717000,478459000,478213000,477966000,477693000,479008200
client575,326933000,325898000,325749000,325579000,325441000,325309000,325168000,324996000,324867000,324746000,325468600
client613,384475000,382024000,381607000,381311000,380918000,380613000,380276000,379844000,379412000,379005000,380948500
client508,230082000,229179000,229069000,228937000,228808000,228703000,228577000,228487000,228374000,228263000,228847900
client537,323628000,322937000,322881000,322812000,322746000,322682000,322623000,322552000,322490000,322432000,322778300
client524,227838000,226862000,226730000,226578000,224737000,224611000,224506000,224409000,224314000,224228000,225481300
