Recipient,1,2,3,4,5,6,7,8,9,10,Average
client639,374489000,372646000,372429000,372181000,371814000,805371000,805315000,805205000,805164000,805112000,588972600
client451,410205000,410104000,410252000,410322000,410401000,410440000,410465000,410493000,410523000,410556000,410376100
client361,896041000,894873000,894732000,894571000,894384000,894226000,894081000,893936000,893792000,893658000,894429400
client438,223483000,223370000,223555000,223638000,223695000,223755000,223813000,223841000,223858000,223886000,223689400
client553,873728000,873355000,873431000,873535000,873551000,873558000,873557000,873555000,873567000,873583000,873542000
client537,873042000,872896000,873026000,873102000,873147000,873191000,873232000,873275000,873357000,873412000,873168000
client550,982370000,982152000,982255000,982285000,982283000,982277000,982269000,982263000,982257000,982255000,982266600
client351,903587000,902433000,902275000,902094000,901916000,901749000,901586000,901433000,901284000,901141000,901949800
client595,782486000,782128000,782125000,782217000,782253000,782268000,782285000,782299000,782302000,782317000,782268000
client364,732522000,732149000,732121000,732077000,732036000,731996000,731956000,731914000,731870000,731829000,732047000
client693,590140000,589815000,589951000,589999000,590020000,590035000,590094000,590113000,590141000,590159000,590046700
client691,607450000,607080000,607204000,607243000,607244000,607231000,607216000,606408000,606329000,606277000,606968200
client589,784467000,784020000,784147000,784220000,784252000,784271000,784293000,784280000,784284000,784283000,784251700
client657,640855000,640374000,640321000,640285000,640225000,640165000,640108000,640048000,639992000,639935000,640230800
client633,770235000,769883000,769898000,770012000,770062000,770081000,770104000,770088000,770100000,770149000,770061200
client694,696009000,695750000,695830000,695928000,695965000,696008000,696028000,696042000,696062000,696075000,695969700
client670,799399000,798995000,798994000,798971000,798947000,798942000,798918000,798897000,798872000,798850000,798978500
client651,644524000,643943000,643867000,643819000,643763000,643715000,643661000,643617000,643577000,643503000,643798900
client384,715733000,715359000,715359000,715333000,715300000,715273000,715246000,715220000,715195000,715170000,715318800
client643,633424000,632667000,632634000,632578000,632520000,632463000,632431000,632411000,632387000,632358000,632587300
client690,232738000,230797000,230507000,230312000,230057000,229807000,584402000,584431000,584445000,584498000,372199400
client503,219131000,218817000,218820000,218793000,218758000,218725000,218697000,218672000,218675000,218653000,218774100
client447,331549000,331310000,331344000,331345000,331325000,331295000,331266000,331259000,331257000,331252000,331320200
client581,906309000,905996000,906109000,906140000,906171000,906169000,906169000,906172000,906180000,906190000,906160500
client410,327572000,327302000,327307000,327309000,327290000,327268000,327248000,327227000,327209000,327188000,327292000
client391,992698000,992389000,992443000,992446000,992438000,992428000,992416000,992405000,992396000,992390000,992444900
client464,151871000,151600000,151694000,151700000,151740000,151796000,151825000,151853000,151892000,151958000,151792900
client378,689671000,689209000,689132000,689075000,689019000,688960000,688902000,688845000,688789000,688734000,689033600
client381,832592000,832270000,832215000,832179000,832133000,832079000,832027000,831976000,831923000,831875000,832126900
client557,831790000,831358000,831405000,831442000,831423000,831389000,831376000,831349000,831315000,831293000,831414000
client454,323544000,323231000,323223000,323189000,323154000,323126000,323097000,323066000,323040000,323018000,323168800
client565,842194000,841801000,841775000,841726000,841690000,841659000,841628000,841593000,841538000,841496000,841710000
client556,821395000,821009000,821021000,820995000,820967000,820936000,820893000,820850000,820824000,820798000,820968800
client630,762823000,762443000,762405000,762377000,762346000,762306000,762264000,762225000,762154000,762111000,762345400
client586,838048000,837545000,837644000,837667000,837679000,837693000,837734000,837751000,837767000,837789000,837731700
client580,823452000,823165000,823139000,823140000,823116000,823090000,823066000,823040000,823015000,822983000,823120600
client357,660874000,660366000,660313000,660139000,660077000,660016000,659955000,659892000,659827000,659770000,660122900
client555,842495000,842129000,842082000,842039000,841989000,841929000,841867000,841811000,841751000,841696000,841978800
client373,631287000,630775000,630709000,630668000,630610000,630540000,630441000,630364000,630284000,630201000,630587900
client421,122232000,121817000,121920000,121956000,122008000,122034000,122071000,122104000,122140000,122184000,122046600
client407,113708000,113318000,113434000,113457000,113464000,113454000,113460000,113467000,113491000,113516000,113476900
client377,624902000,624621000,624574000,624517000,624453000,624398000,624337000,624288000,624240000,624188000,624451800
client409,327047000,326736000,326730000,326703000,326678000,326648000,326617000,326587000,326562000,326539000,326684700
client354,751985000,751664000,751641000,751607000,751572000,751538000,751502000,751468000,751433000,751401000,751581100
client467,98870000,98314000,98285000,98260000,98211000,98157000,98104000,98056000,98016000,97995000,98226800
client374,594018000,593514000,593462000,593391000,593336000,593292000,593249000,593166000,593100000,593038000,593356600
client463,93122000,92672000,92682000,92660000,92622000,92576000,92547000,92507000,92471000,92449000,92630800
client456,67481000,67137000,67257000,67286000,67292000,67294000,67292000,67297000,67308000,67321000,67296500
client425,103315000,102780000,102759000,102722000,102682000,102643000,102598000,102567000,102497000,102449000,102701200
client404,93876000,93399000,93416000,93379000,93346000,93308000,93272000,93233000,93200000,93167000,93359600
client462,93716000,93187000,93180000,93126000,93085000,93037000,92979000,92936000,92898000,92864000,93100800
client475,74863000,74373000,74366000,74336000,74303000,74287000,74251000,74219000,74187000,74157000,74334200
client626,582345000,581986000,581943000,581892000,581841000,581790000,581738000,581689000,581635000,581587000,581844600
client382,537885000,537614000,537674000,537698000,537697000,537717000,537713000,537701000,537685000,537703000,537708700
client365,830570000,830346000,830364000,830448000,830477000,830494000,830510000,830521000,830529000,830553000,830481200
client418,133097000,132912000,133038000,133084000,133161000,133189000,133215000,133237000,133264000,133287000,133148400
client510,146027000,145756000,145841000,145848000,145816000,145805000,145799000,145801000,145789000,145792000,145827400
client386,626194000,625852000,625985000,626032000,626082000,626104000,626089000,626066000,626055000,626041000,626050000
client668,446381000,444112000,443922000,443637000,443282000,443044000,442846000,442638000,442438000,442248000,443454800
client645,591288000,589118000,588804000,588576000,588233000,587921000,587628000,587378000,587188000,586922000,588305600
client625,651651000,649225000,649032000,648702000,648373000,648042000,647712000,647419000,647094000,646812000,648406200
client606,629199000,626628000,626297000,625848000,625508000,625129000,624820000,624529000,624235000,623967000,625616000
client518,571407000,570605000,570527000,570437000,570360000,570285000,570218000,570153000,570076000,570013000,570408100
client452,78866000,78199000,78117000,77995000,77891000,77784000,77686000,77587000,77493000,77401000,77901900
client469,19725000,19181000,19146000,19046000,18951000,18860000,18775000,18694000,18581000,18497000,18945600
client415,39574000,38807000,38720000,38619000,38519000,38405000,38306000,38209000,38115000,38020000,38529400
client534,989494000,989311000,989439000,989498000,989512000,989542000,989577000,989617000,989663000,989713000,989536600
client587,622582000,619807000,619294000,618733000,618041000,616867000,616316000,615789000,615332000,614894000,617765500
client663,680528000,678174000,676331000,675920000,675582000,675326000,675080000,674481000,673862000,673271000,675855500
client406,30071000,29242000,29078000,28933000,28798000,28703000,28607000,28509000,28405000,28308000,28865400
client596,679857000,677026000,676709000,676250000,675792000,675369000,674952000,674568000,674202000,673834000,675855900
client458,990657000,990197000,990162000,990164000,990120000,990082000,990045000,989996000,989952000,989916000,990129100
client414,962126000,961574000,961643000,961628000,961607000,961575000,961533000,961506000,961489000,961473000,961615400
client442,987292000,986756000,986710000,986622000,986553000,986476000,986403000,986334000,986270000,986206000,986562200
client640,410462000,407886000,407524000,407136000,406755000,406119000,405676000,405252000,404796000,400421000,406202700
client372,634068000,633748000,633735000,633720000,633689000,633659000,633619000,633584000,633552000,633523000,633689700
client540,789959000,785534000,785400000,785187000,784999000,784794000,784517000,784216000,783917000,783687000,785221000
client614,690444000,687249000,686848000,686416000,685956000,685561000,685163000,684766000,684403000,684052000,686085800
client572,566994000,564978000,564921000,564766000,564630000,564513000,564362000,564266000,564207000,564126000,564776300
client624,507101000,505346000,505114000,504854000,504604000,504392000,504143000,503926000,503701000,503478000,504665900
client459,961974000,961346000,961330000,961269000,961192000,961115000,961043000,960998000,960945000,960871000,961208300
client484,954760000,954054000,954008000,953926000,953841000,953740000,953638000,953543000,953465000,953366000,953834100
client525,614598000,614035000,614001000,614059000,614037000,614002000,613988000,613969000,613945000,613931000,614056500
client603,553524000,552584000,552624000,552598000,552573000,552542000,552510000,552478000,552444000,552350000,552622700
client411,55963000,55803000,55907000,55953000,55978000,55998000,56021000,59112000,59212000,59278000,56922500
client402,963043000,962306000,962248000,962158000,962066000,961978000,961888000,961812000,961733000,961662000,962089400
client618,618407000,617320000,617214000,617090000,616937000,616778000,616631000,616488000,616334000,616193000,616939200
client686,324941000,323854000,323868000,323802000,323719000,323636000,323557000,323477000,323417000,323397000,323766800
client437,84666000,84274000,84291000,84267000,84231000,84201000,84172000,84144000,84122000,84099000,84246700
client599,560163000,559184000,559173000,559086000,559000000,558880000,558785000,558705000,558530000,558360000,558986600
client505,33899000,33366000,33279000,33145000,33030000,32918000,32763000,32658000,32563000,32473000,33009400
client549,538101000,537093000,537085000,529585000,529514000,529281000,529230000,529160000,528498000,528437000,531598400
client564,535457000,535047000,535137000,535246000,535248000,535270000,535268000,535271000,535284000,535304000,535253200
client500,998968000,998500000,998574000,998576000,998587000,998604000,998602000,998589000,998588000,998581000,998616900
client430,996455000,994626000,994371000,994110000,993831000,993588000,993353000,993101000,992862000,992592000,993888900
client615,449119000,448750000,448761000,448857000,448853000,448831000,448816000,448812000,448816000,448830000,448844500
client498,893162000,891466000,891341000,891055000,890752000,890460000,890240000,890100000,889904000,889706000,890818600
client631,435297000,434924000,434963000,435066000,435084000,435095000,435110000,435123000,435169000,435209000,435104000
client648,283122000,282666000,282671000,282643000,282600000,282574000,282570000,282563000,282560000,282552000,282652100
client371,395729000,392883000,392502000,391927000,391421000,391042000,390706000,390352000,390078000,389849000,391648900
client419,23827000,23358000,23365000,23373000,23347000,23316000,23275000,23246000,23221000,23197000,23352500
client579,679671000,676963000,675445000,674911000,674480000,674040000,673622000,673118000,672671000,672265000,674718600
client450,886439000,883954000,883667000,883248000,882759000,882360000,881919000,881516000,881198000,880833000,882789300
client501,865728000,863350000,862913000,862334000,861930000,861545000,861368000,861184000,860953000,860712000,862201700
client522,538370000,535789000,535408000,535087000,534713000,534337000,533996000,533670000,533331000,532989000,534769000
client420,845059000,843056000,842888000,842606000,842262000,841954000,841695000,841528000,841354000,841193000,842359500
client392,554038000,551859000,551672000,551275000,550936000,550610000,550284000,550073000,549815000,549612000,551017400
client413,854848000,852356000,852063000,851815000,851580000,851272000,850933000,850589000,850271000,849950000,851567700
client551,638505000,638049000,638141000,638142000,638145000,638133000,638103000,638084000,638064000,638052000,638141800
client436,890058000,887271000,886868000,886391000,885968000,885809000,885410000,884980000,884557000,884172000,886148400
client441,843335000,841043000,840778000,840531000,840304000,840074000,839860000,839633000,839395000,839128000,840408100
client582,636382000,636018000,636091000,636097000,636179000,636171000,636167000,636164000,636161000,636170000,636160000
client559,636506000,636179000,636238000,636263000,636225000,636225000,636210000,636198000,636205000,636226000,636247500
client535,614574000,614229000,614196000,614181000,614156000,614125000,614094000,614062000,614033000,614006000,614165600
client560,610175000,609816000,609767000,609743000,609705000,609664000,609622000,609583000,609542000,609505000,609712200
client532,607697000,607366000,607330000,607315000,607270000,607215000,607178000,607146000,607118000,607090000,607272500
client513,441513000,440948000,440933000,441015000,441011000,440994000,440983000,440966000,440946000,440940000,441024900
client507,626210000,625928000,625929000,625911000,625900000,625884000,625867000,625830000,625789000,625753000,625900100
client477,581172000,580683000,580664000,580622000,580588000,580545000,580503000,580460000,580424000,580369000,580603000
client405,780113000,779613000,779568000,779510000,779459000,779408000,779347000,779297000,779250000,779171000,779473600
client431,577950000,577257000,577178000,577095000,577008000,576912000,576822000,576728000,576644000,576561000,577015500
client568,277045000,276435000,276507000,276507000,276487000,276469000,276436000,276406000,276381000,276365000,276503800
client609,294067000,293369000,293407000,293392000,293361000,293341000,293327000,293296000,293275000,293253000,293408800
client508,310814000,310028000,310010000,309937000,309817000,309734000,309636000,309548000,309461000,309378000,309836300
client379,169041000,168108000,168008000,167903000,167732000,167543000,167363000,167248000,167141000,167032000,167711900
client577,325386000,323297000,323080000,322788000,322548000,322207000,321847000,321533000,321234000,320921000,322484100
client408,734512000,733106000,732913000,732729000,732527000,732296000,732098000,731880000,731667000,731514000,732524200
client400,613722000,612327000,612109000,611854000,611555000,611062000,610792000,610570000,610320000,610081000,611439200
client528,366868000,365056000,364814000,364502000,364227000,363985000,363750000,363472000,363170000,362895000,364273900
client412,724163000,720730000,720596000,720448000,720312000,720177000,720041000,719888000,719746000,719618000,720571900
client499,461212000,459060000,458836000,458523000,458351000,458098000,457877000,457646000,457344000,457155000,458410200
client544,580772000,578792000,578656000,578433000,578192000,578033000,577752000,577462000,577208000,576943000,578224300
client520,289198000,287277000,286955000,286667000,286342000,286020000,285715000,285425000,285057000,284752000,286340800
client567,580142000,577594000,577230000,576927000,576561000,576185000,575804000,575465000,575134000,574804000,576584600
client545,575635000,572960000,572598000,572278000,571963000,571623000,571252000,570927000,570607000,570308000,572015100
client487,574006000,572170000,571968000,571710000,571472000,570999000,570615000,570239000,569853000,569505000,571253700
client388,567160000,564580000,564170000,563746000,563319000,562914000,562526000,562159000,561802000,561453000,563382900
client558,201890000,200087000,199968000,199814000,199671000,199509000,199336000,199180000,199021000,198881000,199735700
client497,628919000,626228000,625790000,625254000,624815000,624422000,624017000,623662000,623291000,622959000,624935700
client496,417079000,414772000,414364000,413891000,413425000,413014000,412559000,411715000,411138000,410763000,413272000
client449,468505000,465972000,465722000,465423000,465103000,464790000,464193000,463761000,463216000,462815000,464950000
client569,170866000,168658000,168455000,168354000,168191000,168032000,167867000,167672000,167494000,167311000,168290000
client426,473419000,468124000,467650000,466778000,466379000,465983000,465590000,465214000,464835000,464468000,466844000
client548,168352000,166655000,166437000,166007000,165714000,165417000,165133000,164840000,164539000,164258000,165735200
client488,590644000,586637000,586003000,585535000,571243000,570674000,570250000,569888000,569509000,569138000,576952100
client692,40377000,38121000,37950000,930704000,930402000,929715000,928654000,928271000,927953000,927654000,661980100
client527,131999000,129479000,129247000,128936000,128612000,128321000,128019000,127723000,127440000,127160000,128693600
client440,591017000,588271000,587875000,587410000,587021000,586592000,586028000,585390000,566217000,565350000,583117100
client479,520718000,518770000,517713000,515317000,515203000,515070000,514947000,514815000,514704000,514589000,516184600
client383,48992000,47077000,46877000,46795000,45193000,44864000,44566000,44293000,44013000,43823000,45649300
client491,569049000,559375000,559067000,558666000,558242000,557714000,557338000,556868000,556392000,550018000,558272900
client424,608960000,606292000,605925000,605482000,588854000,588476000,588246000,588011000,587791000,587595000,595563200
client506,510093000,508957000,508831000,508678000,508375000,508205000,508035000,507857000,507672000,507482000,508418500
client478,503100000,501956000,501830000,501675000,501529000,501373000,501223000,501078000,500927000,500793000,501548400
client427,527195000,517626000,517626000,517569000,513517000,513410000,513281000,513203000,513104000,511038000,515756900
client446,510721000,509740000,509801000,509725000,509539000,509317000,509000000,508715000,508357000,508074000,509298900
client448,500455000,499531000,499552000,499510000,499483000,499426000,499373000,499327000,499284000,499241000,499518200
client482,452055000,436109000,435859000,435633000,435427000,435211000,425547000,425331000,425158000,425007000,433133700
client483,518408000,510622000,510419000,510244000,510066000,509768000,509621000,506525000,506313000,506169000,509815500
client570,187026000,184820000,184542000,184300000,184045000,183777000,183504000,183250000,182995000,182657000,184091600
client472,448522000,445748000,445520000,445268000,445006000,418639000,418221000,417674000,417220000,411728000,431354600
client445,588546000,584320000,583961000,579621000,579095000,578647000,578160000,577667000,577202000,576675000,580389400
client521,588209000,585083000,584659000,584135000,583652000,583247000,582857000,582475000,581885000,581501000,583770300
client492,456402000,453582000,453138000,452657000,452233000,451820000,434777000,434355000,433969000,433647000,445658000
client394,611581000,608850000,608465000,605710000,605165000,604715000,604253000,603763000,603420000,602955000,605887700
client509,492519000,491670000,491611000,491522000,491438000,491315000,491196000,491088000,490973000,490871000,491420300
client353,638248000,637593000,637603000,637544000,637486000,637422000,637365000,637326000,637281000,637232000,637510000
client416,503750000,502740000,502672000,502493000,502294000,502079000,501894000,501733000,501546000,501382000,502258300
client396,617940000,617166000,617108000,617130000,617105000,617064000,616685000,616432000,616290000,615971000,616889100
client375,176000,999477000,999423000,999345000,999279000,999211000,999157000,999091000,999021000,998944000,899312400
client619,930662000,928822000,928441000,928035000,927635000,927239000,926877000,926325000,925931000,925569000,927553600
client573,153911000,151823000,151546000,151247000,150908000,150643000,150368000,150104000,149820000,149551000,150992100
client486,435009000,434641000,434646000,434612000,434579000,434546000,434511000,434479000,434446000,434417000,434588600
client617,154870000,152328000,152047000,151705000,151364000,150947000,150536000,150121000,149695000,149321000,151293400
client608,923114000,921097000,920787000,920492000,920181000,919829000,919497000,919235000,918978000,918733000,920194300
client397,996406000,995831000,995821000,995798000,995725000,995698000,995667000,995629000,995581000,995534000,995769000
client571,148818000,142584000,142194000,141687000,141301000,140897000,140508000,140139000,139740000,139385000,141725300
client662,918141000,914966000,911964000,911401000,910880000,910491000,910117000,896868000,896341000,895920000,907708900
client360,958574000,958204000,958169000,958143000,958111000,958080000,958053000,958014000,957980000,957954000,958128200
client457,395562000,395144000,395266000,395312000,395352000,395371000,395384000,395401000,395431000,395445000,395366800
client683,800754000,799050000,798835000,798032000,797755000,797527000,797299000,796929000,796701000,796517000,797939900
client627,829284000,826748000,826437000,826021000,825638000,825245000,824903000,824672000,824429000,824046000,825742300
client622,825833000,823665000,823294000,822885000,822474000,822078000,821683000,821292000,820929000,820574000,822470700
client613,198239000,197106000,196939000,196789000,196649000,196563000,196448000,196338000,776813000,776514000,312839800
client526,899456000,897780000,897620000,897555000,897415000,897262000,897124000,896893000,896717000,896591000,897441300
client575,975038000,973123000,972897000,972631000,972393000,972159000,971919000,971709000,971502000,971303000,972467400
client688,683422000,680923000,680614000,680266000,679959000,679675000,679364000,679060000,678755000,678464000,680050200
client674,623844000,621909000,621783000,621618000,621404000,621213000,621032000,620872000,620752000,620510000,621493700
client671,625004000,623010000,622833000,622574000,622335000,622125000,621908000,621720000,621541000,621244000,622429400
client650,620080000,618384000,618123000,617878000,617628000,617378000,617089000,616855000,616623000,616403000,617644100
client680,575542000,573573000,573350000,573016000,572670000,572341000,572041000,571718000,571404000,571100000,572675500
client679,582458000,579696000,579357000,578934000,578572000,578187000,577804000,577449000,577084000,576732000,578627300
client660,578666000,575918000,575582000,575056000,574707000,574349000,573983000,573630000,573311000,573053000,574825500
client678,551571000,549272000,548958000,548564000,548199000,547799000,547391000,547038000,546667000,546328000,548178700
client621,668839000,667237000,667043000,666897000,666675000,666487000,666342000,666206000,666046000,665910000,666768200
client629,672892000,671169000,670887000,670675000,670417000,670242000,670079000,669915000,669720000,669454000,670545000
client352,633823000,632000000,631625000,631254000,630926000,630482000,630152000,629836000,629581000,629342000,630902100
client368,626629000,624635000,624384000,624104000,623846000,623546000,623287000,623039000,622780000,622523000,623877300
client598,750950000,748339000,748051000,747753000,747501000,747211000,746944000,746711000,746448000,746236000,747614400
client530,722089000,719651000,719570000,719408000,719246000,719112000,718931000,718768000,718497000,718340000,719361200
client536,640537000,639447000,639360000,639351000,639304000,639179000,639103000,639035000,638961000,638894000,639317100
client574,607190000,605737000,605641000,605472000,605306000,605135000,604966000,604809000,604654000,604494000,605340400
client434,997361000,995694000,995621000,995481000,995299000,995161000,995015000,994889000,994766000,994633000,995392000
client444,926021000,924424000,924301000,924103000,923816000,923489000,923151000,922885000,922681000,922527000,923739800
client380,421308000,418732000,418589000,418382000,418180000,417936000,417704000,417483000,417261000,417025000,418260000
client385,405856000,403934000,403745000,403545000,403283000,403026000,402833000,402745000,402594000,402443000,403400400
client471,905477000,903644000,903578000,903551000,903464000,903326000,903043000,902838000,902626000,902432000,903397900
client495,914720000,912882000,912670000,912421000,912197000,910799000,910526000,910249000,910010000,909814000,911628800
client453,907195000,905318000,905096000,902531000,902284000,902107000,901959000,901801000,901652000,901518000,903146100
client461,910566000,910005000,909965000,909901000,909844000,909769000,909705000,909646000,909587000,909531000,909851900
client504,833278000,831771000,831639000,831440000,831179000,830963000,830766000,830560000,830373000,830167000,831213600
client476,838178000,836765000,836693000,836595000,836393000,836170000,835911000,835761000,835556000,835384000,836340600
client460,845206000,843779000,843592000,843364000,843130000,842919000,842710000,842496000,842275000,842082000,843155300
client514,489789000,488322000,488188000,487949000,487702000,487503000,487300000,487102000,486907000,486715000,487747700
client387,833191000,831714000,831579000,831392000,831231000,831068000,830618000,830387000,830187000,830014000,831138100
client429,832280000,830721000,830586000,830393000,830214000,830034000,829858000,829620000,829465000,829312000,830248300
client465,847869000,846330000,846128000,845874000,841449000,841177000,840949000,840738000,840539000,840341000,843139400
client474,820142000,818530000,818316000,818089000,817884000,817676000,817471000,817270000,817067000,816855000,817930000
client401,817309000,815747000,815567000,815438000,815298000,815165000,815028000,814894000,814756000,814545000,815374700
