Recipient,1,2,3,4,5,6,7,8,9,10,Average
client690,473476000,472855000,472779000,472711000,472648000,472579000,472511000,472446000,472383000,472320000,472670800
client667,650238000,649686000,649633000,649565000,649488000,649424000,649369000,649308000,649225000,649162000,649509800
client609,497226000,496743000,496790000,496817000,496810000,496778000,496745000,496713000,496685000,496658000,496796500
client661,641297000,640602000,640689000,640676000,640607000,640535000,640464000,640401000,640329000,640260000,640586000
client538,618516000,618116000,618092000,618020000,617934000,617851000,617762000,617682000,496811000,496235000,593701900
client698,477028000,476456000,476384000,476343000,476273000,476221000,476170000,476115000,476049000,476000000,476303900
client685,586951000,586459000,586514000,586519000,586499000,586486000,586462000,586436000,586420000,586402000,586514800
client669,584903000,584485000,584472000,584551000,584545000,584538000,584539000,584537000,584529000,584527000,584562600
client512,472043000,470007000,469743000,469438000,466723000,466402000,466177000,465964000,465741000,465532000,467777000
client623,590404000,589883000,589864000,589816000,589748000,589690000,589629000,589578000,589535000,589488000,589763500
client649,628912000,628368000,628308000,628245000,628189000,628132000,628073000,628014000,627958000,627902000,628210100
client640,670529000,667267000,667242000,667176000,667120000,667081000,667030000,666974000,665865000,665746000,667203000
client632,649662000,644973000,644493000,643210000,643110000,642838000,642753000,642684000,642620000,642549000,643889200
client622,648564000,648013000,647960000,647896000,647825000,647755000,647695000,647638000,647571000,647507000,647842400
client513,469865000,459277000,459077000,458880000,458717000,458535000,458377000,458222000,458068000,457915000,459693300
client536,629516000,629092000,629068000,628988000,504511000,503763000,503169000,502661000,501366000,500941000,553307500
client560,413069000,409063000,408925000,408780000,408641000,408504000,408357000,408225000,408098000,407974000,408963600
client639,500439000,500017000,500125000,500199000,500235000,499800000,499812000,499731000,497963000,497430000,499575100
client634,636129000,635535000,635676000,635578000,635529000,635470000,635419000,635364000,630665000,626184000,634154900
client650,624686000,624118000,624073000,624016000,623955000,623897000,623838000,623781000,623726000,622548000,623863800
client595,400563000,399577000,399324000,399205000,399088000,398952000,398830000,398697000,398555000,398430000,399122100
client638,647845000,642987000,620733000,620608000,620511000,620417000,620342000,620273000,620202000,620127000,625404500
client620,621263000,620679000,620606000,619215000,619108000,619039000,618976000,618888000,618828000,618771000,619537300
client644,620296000,619730000,619677000,619606000,619545000,619481000,619420000,619351000,615786000,612977000,618586900
client636,628226000,627647000,627588000,627521000,627456000,627386000,627327000,627266000,627199000,627140000,627475600
client608,749183000,745982000,746002000,745966000,745917000,745868000,745817000,745772000,745731000,745689000,746192700
client658,521831000,521448000,521454000,521556000,521573000,521583000,521607000,521619000,521629000,521649000,521594900
client693,628732000,628133000,628078000,628017000,627956000,627897000,627842000,627793000,627738000,627682000,627986800
client518,416824000,415680000,415524000,415362000,415211000,415058000,414894000,414745000,414586000,414430000,415231400
client576,480744000,470031000,469890000,469732000,469582000,469377000,469250000,469122000,468998000,468884000,470561000
client648,645671000,645109000,645058000,645001000,644935000,644871000,644813000,644759000,644698000,644642000,644955700
client613,498057000,497629000,497638000,497652000,497669000,497660000,497664000,497668000,497666000,497672000,497697500
client684,581991000,581471000,581473000,581477000,581453000,581419000,581391000,581359000,581332000,581304000,581467000
client671,602379000,597776000,597757000,588838000,588760000,588712000,588681000,588668000,586785000,586721000,591507700
client631,611670000,609042000,608951000,608878000,608803000,608742000,608680000,608624000,608566000,608508000,609046400
client610,500381000,499645000,499550000,499473000,499397000,499308000,499223000,499149000,499058000,498983000,499416700
client553,448814000,448050000,447961000,447866000,447777000,447683000,447590000,447488000,447397000,447312000,447793800
client527,452889000,449569000,449500000,449427000,449362000,449278000,449196000,449117000,449033000,448956000,449632700
client580,453581000,451513000,451136000,449413000,426913000,426785000,422385000,422217000,422133000,420739000,434681500
client582,403736000,396559000,396339000,396129000,395913000,386085000,385892000,385761000,385133000,384729000,391627600
client577,436578000,419133000,418962000,409573000,399950000,399837000,399779000,399719000,399651000,399583000,408276500
client563,426346000,406945000,400714000,400515000,400381000,400260000,399702000,393351000,393196000,393109000,401451900
client503,412100000,409866000,409581000,409258000,373782000,373678000,373602000,373533000,373467000,373396000,388226300
client660,625751000,625180000,625126000,591911000,591858000,591802000,591754000,591692000,591654000,591562000,601829000
client531,403054000,401943000,385937000,385732000,385358000,376064000,375998000,375934000,375129000,374884000,384003300
client501,463223000,461612000,461397000,461173000,460969000,460776000,432894000,432801000,432356000,432268000,449946900
client599,464271000,459446000,431404000,431312000,427849000,427758000,427686000,427583000,427528000,427419000,435225600
client637,582778000,582357000,582327000,582279000,582159000,582048000,581999000,581950000,581862000,581818000,582157700
client604,607947000,607420000,607379000,607318000,607258000,607195000,607131000,607066000,607006000,606949000,607266900
client615,579935000,579429000,579382000,579316000,579256000,579197000,579133000,579064000,579008000,578950000,579267000
client663,576543000,576044000,575991000,575925000,575855000,575788000,575723000,575660000,575604000,575546000,575867900
client630,579168000,578671000,578624000,578558000,578490000,578429000,578371000,578312000,578259000,578203000,578508500
client549,441925000,441181000,441082000,440946000,440855000,430777000,430662000,430598000,430538000,430480000,435904400
client566,478094000,476595000,476389000,476149000,475928000,459130000,458955000,458865000,458783000,458700000,467758800
client554,462843000,461346000,461169000,460989000,460824000,458027000,457769000,457547000,457320000,457127000,459496100
client517,454138000,453244000,453152000,453038000,452924000,452806000,452692000,452588000,452483000,452379000,452944400
client507,409870000,409031000,408930000,408831000,408737000,408647000,408553000,408455000,408379000,408298000,408773100
client598,224087000,221937000,221673000,221297000,220873000,220484000,220061000,219653000,219270000,218864000,220819900
client529,191538000,181809000,181353000,127457000,127190000,126966000,126761000,126568000,126383000,126204000,144222900
client570,232424000,199997000,199494000,199066000,198688000,198304000,170171000,169875000,169589000,169297000,190690500
client545,212431000,209626000,209221000,175847000,175404000,175011000,174614000,174220000,165979000,164349000,183670200
client519,223881000,220446000,220037000,219625000,219214000,218790000,218380000,217991000,217567000,110544000,208647500
client542,249860000,235436000,235004000,234566000,234145000,233746000,233369000,232998000,232619000,213490000,233523300
client504,170916000,171483000,171401000,171266000,171138000,171001000,170860000,170725000,170598000,170475000,170986300
client590,172147000,163021000,162603000,123620000,123428000,123217000,123077000,122944000,122804000,122675000,135953600
client543,152437000,151436000,151312000,151178000,151055000,150927000,150801000,150682000,150561000,150437000,151082600
client593,215048000,201679000,201287000,200889000,196803000,196339000,195901000,195468000,195058000,194585000,199305700
client544,100207000,97486000,97381000,97255000,97138000,96979000,96861000,96746000,96639000,96540000,97323200
client524,220012000,206884000,206443000,205969000,205540000,205105000,204626000,204222000,203825000,203431000,206605700
client568,252684000,241339000,236159000,155278000,155115000,155001000,154896000,154793000,154691000,154598000,181455400
client502,255958000,250524000,250056000,154984000,154432000,140992000,140782000,140639000,140504000,126782000,175565300
client546,254518000,251019000,250590000,250067000,249638000,249207000,248792000,248354000,247956000,247580000,249772100
client515,213439000,209292000,203137000,183079000,182955000,182866000,182779000,182308000,182208000,182119000,190418200
client516,226100000,179801000,179375000,178947000,178547000,178170000,177794000,115769000,115651000,115568000,164572200
client521,186761000,184636000,140217000,140105000,139969000,139873000,139784000,139703000,139617000,139533000,149019800
client589,202137000,199476000,199083000,198615000,198141000,197649000,197190000,196774000,196253000,195858000,198117600
client537,240433000,228886000,228422000,218046000,216284000,215732000,214453000,212546000,211543000,120199000,210654400
client583,106618000,94098000,93880000,93701000,93596000,93519000,93438000,93366000,93305000,93224000,94874500
client565,251091000,248406000,247941000,247387000,246909000,246379000,245955000,245531000,244971000,244458000,246902800
client548,270483000,267684000,267276000,266840000,266446000,265983000,265618000,265341000,265001000,264594000,266526600
client532,198977000,196223000,195811000,195374000,194946000,194492000,194066000,193738000,193416000,192978000,195002100
client564,158005000,100059000,224601000,224489000,224336000,224180000,224075000,213492000,213356000,213244000,201983700
client586,236808000,234013000,233614000,233173000,232791000,232414000,232025000,231662000,231275000,226452000,232422700
client526,213884000,153782000,153493000,153181000,152892000,152594000,152288000,152016000,151723000,151452000,158730500
client581,241722000,153695000,153489000,153296000,153053000,148701000,148381000,148145000,147913000,147572000,159596700
client511,227328000,146566000,146455000,146348000,146257000,146163000,145895000,145555000,145311000,137147000,153302500
client562,106739000,100109000,99108000,97372000,96992000,96648000,96357000,95532000,95374000,95257000,97948800
client509,160486000,150388000,149290000,147639000,147258000,146904000,146594000,145498000,144736000,144613000,148340600
client541,226864000,198356000,197976000,197596000,197231000,186541000,186213000,185923000,185628000,185342000,194767000
client573,190142000,178287000,173257000,113107000,112798000,112559000,112350000,112132000,111920000,111709000,132826100
client571,168842000,155581000,154924000,154813000,148315000,148220000,148138000,140602000,140452000,140335000,150022200
client596,227969000,225238000,180650000,180023000,179558000,179102000,178672000,178139000,177721000,177282000,188435400
client572,130983000,121367000,121004000,120705000,98341000,98112000,97980000,97866000,97767000,97659000,108178400
client574,262836000,218131000,183129000,182608000,180594000,180468000,180367000,180262000,180163000,157086000,190564400
client579,121051000,107834000,107681000,107534000,102107000,101971000,101848000,101744000,101630000,90182000,104358200
client588,177770000,137994000,137836000,137680000,137530000,137327000,137169000,137024000,136881000,136732000,141394300
client550,162449000,142572000,142137000,110474000,110327000,110211000,110104000,109980000,109853000,109732000,121783900
client522,262590000,257306000,256928000,256522000,175676000,175561000,175447000,174717000,174624000,166987000,207635800
client567,276930000,274283000,273887000,273516000,148780000,148654000,148589000,148533000,148476000,148411000,199005900
client797,908543000,907887000,908032000,908130000,908168000,908192000,908239000,908268000,908311000,908351000,908212100
client783,3276000,2623000,2739000,2772000,2865000,2891000,2904000,2912000,2945000,2981000,2890800
client796,898209000,897787000,897891000,898065000,898124000,898173000,898223000,898272000,898321000,898377000,898144200
client557,218700000,193372000,192880000,192366000,191737000,191311000,190895000,190505000,190087000,189698000,194155100
client547,231532000,216803000,216342000,215897000,215477000,214931000,214515000,214122000,213738000,213355000,216671200
client795,891687000,891229000,891210000,891295000,891361000,891360000,891396000,891405000,891412000,891425000,891378000
client791,901410000,899740000,899453000,899334000,899324000,898774000,898675000,898579000,898539000,898539000,899236700
client794,898704000,898282000,898394000,898392000,898333000,898284000,898256000,898247000,898251000,898264000,898340700
client591,197799000,196338000,196139000,180706000,180509000,180353000,180216000,180074000,176352000,175994000,184448000
client575,215713000,134885000,134534000,133282000,132885000,130561000,66215000,66033000,65920000,65826000,114585400
client592,125501000,98121000,98004000,87630000,87502000,87385000,87262000,87168000,43572000,43305000,84545000
client792,883365000,883015000,883116000,883226000,883288000,883324000,883358000,883393000,883434000,883475000,883299400
client587,228710000,225929000,225526000,223810000,223371000,222942000,222534000,222157000,221741000,220845000,223756500
client552,182653000,145093000,142356000,139479000,131805000,122794000,71923000,71508000,71282000,71188000,115008100
client525,125457000,123915000,123715000,48524000,48438000,48383000,48329000,48271000,48214000,46031000,70927700
client514,178083000,127816000,127483000,127159000,126859000,126579000,126375000,126191000,125998000,44607000,123715000
client793,874486000,873979000,873937000,874014000,874041000,874063000,874070000,874090000,874115000,874141000,874093600
client798,873174000,872818000,872831000,872950000,872985000,873016000,873054000,873121000,873152000,873192000,873029300
client799,872158000,871800000,871836000,871960000,872022000,872057000,872100000,872141000,872179000,872224000,872047700
client788,952816000,952383000,952415000,952413000,952395000,952376000,952357000,952339000,952319000,952301000,952411400
client800,866417000,864224000,864251000,862886000,862893000,862917000,862958000,862988000,863021000,863055000,863561000
client510,40192000,39907000,39882000,39828000,39775000,39719000,39665000,39614000,39563000,39513000,39765800
client505,76680000,76326000,76318000,76296000,76268000,76238000,76209000,76182000,76131000,76100000,76274800
client569,985295000,982382000,981923000,981433000,981001000,980547000,980051000,979628000,979238000,978918000,981041600
client555,973289000,970653000,970242000,969822000,969428000,968972000,968571000,968194000,967748000,967367000,969428600
client705,886478000,885892000,885588000,885183000,884953000,884731000,884499000,884311000,884169000,884033000,884983700
client762,877741000,872086000,872022000,871979000,871865000,871678000,871561000,871289000,871202000,871079000,872250200
client767,874174000,873685000,873676000,873648000,873620000,873584000,873548000,873513000,873481000,873448000,873637700
client753,861955000,860940000,860668000,860257000,859930000,859601000,859312000,858025000,857764000,857568000,859602000
client744,889795000,889276000,889231000,889212000,889169000,889119000,889073000,889034000,888988000,888946000,889184300
client711,897338000,888383000,888275000,888202000,888138000,887063000,886969000,886908000,886851000,886795000,888492200
client747,863428000,859756000,859090000,858897000,858693000,858477000,858350000,858221000,842049000,841966000,855892700
client786,844341000,843914000,844018000,844085000,844123000,844154000,844179000,844207000,844243000,844274000,844153800
client763,860084000,859613000,859664000,859668000,859668000,859718000,859711000,859701000,859692000,859689000,859720800
client561,991010000,989108000,988878000,988524000,988029000,987760000,987448000,987207000,986925000,986635000,988152400
client506,237796000,235950000,235719000,235399000,235063000,234762000,234431000,234073000,233763000,233466000,235042200
client731,877409000,876216000,876077000,875687000,875421000,875175000,874837000,874534000,874211000,867990000,874755700
client774,805913000,805153000,805193000,805262000,805294000,805300000,805308000,805313000,805327000,805343000,805340600
client710,960282000,959949000,960079000,960194000,960223000,960257000,960288000,960316000,960344000,960379000,960231100
client717,827864000,827343000,827288000,827263000,827214000,827173000,827138000,827100000,827059000,827023000,827246500
client755,833861000,833377000,833370000,833379000,833353000,833323000,833292000,833264000,833238000,833209000,833366600
client784,815629000,815206000,815269000,814975000,814973000,814843000,814606000,810881000,810819000,810837000,813803800
client779,801740000,801386000,801479000,801524000,801555000,801591000,801614000,801661000,801713000,801757000,801602000
client759,845545000,842163000,842102000,842069000,842027000,841980000,841939000,841897000,841854000,841817000,842339300
client742,783522000,782959000,782933000,782899000,782861000,782801000,782753000,782716000,782681000,782645000,782877000
client707,35346000,34790000,34823000,34812000,34816000,34796000,34775000,34757000,34739000,34721000,34837500
client721,998996000,998638000,998648000,998754000,998791000,998808000,998830000,998873000,26000,999909000,899027300
client703,38718000,38366000,38460000,38571000,38612000,38642000,38673000,38716000,38742000,38768000,38626800
client492,948481000,948092000,948053000,948009000,947969000,947924000,947877000,947834000,947792000,947752000,947978300
client704,820365000,819775000,819713000,819647000,819597000,819545000,819490000,819432000,819376000,819325000,819626500
client768,789799000,732618000,732551000,732530000,732506000,732474000,732444000,732413000,732386000,732354000,738207500
client754,756739000,729282000,729210000,729156000,729122000,729083000,729047000,729012000,728976000,728944000,731857100
client769,856706000,854165000,853534000,853235000,852916000,852601000,851291000,851028000,850824000,843906000,852020600
client751,888357000,887769000,887178000,887101000,887046000,886987000,886938000,886887000,886837000,886786000,887188600
client761,835764000,831241000,831162000,830948000,830578000,830542000,830332000,830300000,830281000,830265000,831141300
client701,882214000,856979000,857021000,857050000,857089000,857109000,857130000,857148000,857166000,857191000,859609700
client451,949527000,948426000,948319000,948184000,948071000,947927000,947796000,947671000,947532000,947396000,948084900
client726,979848000,979417000,979367000,976183000,970826000,968352000,962816000,952490000,947561000,947513000,966437300
client709,805278000,804701000,804626000,804561000,804497000,804430000,804364000,804309000,804256000,804201000,804522300
client787,716035000,715687000,715700000,715820000,715853000,715879000,715929000,715957000,715984000,716020000,715886400
client722,776094000,749082000,748958000,748895000,748842000,748786000,748725000,748670000,748611000,748540000,751520300
client458,947030000,946676000,946667000,946638000,946610000,946579000,946547000,946515000,946486000,946457000,946620500
client766,788334000,787861000,787641000,787610000,787557000,787495000,787433000,787374000,787314000,787248000,787586700
client432,91965000,91637000,91615000,91580000,91544000,91509000,91476000,91443000,91410000,91380000,91555900
client485,45997000,45646000,45615000,45573000,45544000,45510000,45474000,45441000,45410000,45380000,45559000
client715,788719000,788177000,788114000,788055000,787996000,787946000,787892000,787836000,787783000,787730000,788024800
client712,910673000,860255000,860207000,860290000,860335000,860355000,860380000,860401000,860423000,860420000,865373900
client473,929544000,929244000,929213000,929199000,929170000,929140000,929111000,929082000,929055000,929029000,929178700
client409,903868000,903564000,903534000,903514000,903465000,903412000,903373000,903344000,903318000,903290000,903468200
client785,708460000,708076000,708091000,708210000,708252000,708288000,708330000,708368000,708405000,708450000,708293000
client730,767981000,745934000,745863000,745817000,745765000,745713000,700478000,700314000,700251000,700199000,729831500
client772,787512000,787067000,787150000,787260000,787319000,787346000,787371000,787406000,787432000,787466000,787332900
client732,785642000,784256000,783803000,783429000,783199000,782990000,782786000,782515000,782142000,746643000,779740500
client434,40810000,40374000,40358000,40321000,40285000,40249000,40210000,40175000,40141000,40111000,40303400
client737,892919000,869711000,869835000,819816000,819824000,819850000,819881000,819905000,819914000,819946000,837160100
client424,513409000,512951000,512911000,512837000,512797000,512738000,512664000,512608000,512564000,512525000,512800400
client782,795242000,767131000,767213000,767267000,767358000,767396000,767428000,767456000,767483000,767522000,770149600
client739,885413000,885008000,885110000,885259000,885307000,885351000,885399000,885454000,885499000,885549000,885334900
client745,850829000,847080000,846900000,846571000,846474000,846381000,844135000,843654000,843262000,837824000,845311000
client728,779412000,776879000,776804000,776488000,776153000,775950000,775725000,775525000,775329000,775134000,776339900
client776,727309000,726973000,727080000,727134000,727196000,727243000,727284000,727312000,727369000,727404000,727230400
client741,739880000,733446000,733344000,733253000,733193000,733121000,733048000,732984000,732920000,732873000,733806200
client771,767502000,764243000,617535000,617585000,617599000,617612000,617640000,617628000,617651000,617677000,647267200
client734,752906000,712942000,712880000,712831000,712778000,712724000,712672000,712621000,712571000,712523000,716744800
client404,464031000,463338000,463271000,463187000,463116000,463011000,462886000,462770000,462682000,462617000,463090900
client733,926077000,920583000,919163000,917327000,915461000,912812000,901897000,900015000,890569000,874011000,907791500
client738,943918000,896060000,896248000,896273000,896308000,896314000,896315000,896324000,896444000,896468000,901067200
client447,596860000,595973000,595886000,595730000,595543000,595368000,595223000,595116000,594994000,594849000,595554200
client743,783994000,714459000,714329000,714254000,714201000,714141000,714094000,714022000,713960000,713913000,721136700
client780,715204000,708961000,708995000,709016000,709033000,709044000,709060000,709076000,709101000,709124000,709661400
client757,710138000,707602000,707558000,632969000,632830000,632775000,632731000,632686000,632644000,632604000,655453700
client773,658363000,652161000,652229000,636335000,632175000,632186000,632209000,632227000,632266000,629988000,639013900
client790,811727000,811394000,811421000,811543000,811569000,811592000,811614000,811648000,811666000,811693000,811586700
client749,762826000,749425000,749027000,747063000,745410000,743753000,732276000,730827000,720467000,719788000,740086200
client719,764701000,759204000,758612000,758493000,758250000,757830000,756493000,756356000,756236000,756107000,758228200
client725,809896000,805377000,805324000,805320000,805253000,805123000,805061000,805009000,803609000,803526000,805349800
client708,802303000,791586000,791450000,791307000,791162000,790673000,790453000,790249000,790051000,657518000,778675200
client746,912537000,875917000,872668000,867870000,863761000,859883000,856766000,843600000,840045000,839312000,863235900
client752,773028000,752738000,752645000,752603000,752560000,752511000,752468000,752423000,752377000,752335000,754568800
client723,837791000,835726000,835683000,835649000,835604000,835559000,835515000,835457000,835385000,835342000,835771100
client406,442668000,442021000,441922000,441853000,441758000,441653000,441534000,441434000,441336000,441238000,441741700
client735,828651000,828177000,828185000,828180000,828162000,828141000,828123000,828146000,828123000,828100000,828198800
client789,682083000,681609000,675244000,671920000,671875000,671834000,671838000,671847000,671861000,671885000,674199600
client403,465268000,464543000,464454000,464346000,464260000,464170000,464088000,464005000,463921000,463831000,464288600
client781,801616000,801261000,801372000,801423000,801457000,801482000,801510000,801541000,801572000,801607000,801484100
client702,783220000,779599000,779532000,779151000,779009000,778857000,778335000,778126000,777924000,777737000,779149000
client770,729572000,729063000,729050000,729026000,728993000,728957000,728924000,728887000,728856000,728823000,729015100
client729,886850000,829785000,829646000,829623000,829559000,829475000,829469000,829399000,829321000,828982000,835210900
client444,811940000,810972000,810832000,810699000,810564000,810418000,810279000,810148000,810015000,809881000,810574800
client436,456423000,455472000,455365000,455226000,455105000,454972000,454837000,454685000,454545000,454419000,455104900
client466,823412000,822636000,822507000,822359000,822227000,822094000,821943000,821816000,821644000,821517000,822215500
client724,790242000,789176000,784677000,783835000,783726000,672623000,672540000,672484000,672436000,672389000,729412800
client471,827347000,826287000,826154000,825993000,825830000,825676000,825531000,825407000,825282000,825163000,825867000
client456,943267000,942163000,941944000,941728000,941507000,941295000,941130000,941018000,940908000,940806000,941576600
client490,935142000,934068000,933918000,933768000,933624000,933479000,933336000,933201000,933063000,932893000,933649200
client460,832549000,831583000,831463000,831343000,831209000,831079000,830942000,830814000,830681000,830564000,831222700
client477,896424000,895356000,895211000,895054000,894915000,894775000,894640000,894481000,894332000,894149000,894933700
client438,779738000,778752000,778637000,778487000,778356000,778251000,778124000,777983000,777843000,777709000,778388000
client457,446034000,444915000,444786000,444636000,444463000,444282000,444142000,443977000,443833000,443657000,444472500
client425,938181000,936878000,936610000,936360000,936229000,936093000,935964000,935823000,935661000,935523000,936332200
client765,790312000,702059000,701960000,701913000,701866000,701815000,701769000,701719000,701672000,701623000,710670800
client760,783225000,782666000,782642000,782591000,782543000,782492000,782445000,782398000,782352000,782308000,782566200
client778,742119000,741814000,741914000,742022000,661688000,661616000,661615000,661630000,661655000,661675000,693774800
