Recipient,1,2,3,4,5,6,7,8,9,10,Average
client562,45161000,44387000,44349000,44281000,44230000,44167000,44110000,44057000,44006000,43958000,44270600
client482,267768000,267070000,267050000,266992000,266928000,266875000,266824000,266779000,266717000,266671000,266967400
client339,151603000,150761000,150634000,150503000,150371000,150222000,150066000,149901000,149753000,149612000,150342600
client577,19680000,19028000,18985000,18918000,18849000,18793000,18750000,18736000,18693000,18645000,18907700
client551,49234000,48416000,48321000,48195000,48075000,47960000,47852000,47746000,47634000,47520000,48095300
client520,125920000,123196000,123023000,122832000,122654000,122463000,122256000,122076000,121903000,121679000,122800200
client504,201242000,200121000,199891000,199698000,199517000,199313000,199118000,198927000,198838000,198674000,199533900
client508,292682000,292240000,292201000,292148000,292110000,292042000,291986000,291919000,291856000,291784000,292096800
client495,205378000,199219000,199012000,198777000,198570000,198370000,198170000,197974000,197754000,197568000,199079200
client516,173963000,172619000,172430000,172212000,171993000,171787000,171589000,171382000,171185000,171001000,172016100
client506,174599000,173132000,172920000,172502000,172149000,171827000,171565000,171330000,171128000,170939000,172209100
client454,939362000,937991000,937833000,936402000,935858000,935584000,935320000,934059000,933753000,933486000,935964800
client446,943056000,939824000,939273000,938907000,938201000,937682000,937130000,936471000,936154000,935666000,938236400
client412,149262000,144101000,137685000,137357000,137137000,136870000,136611000,136347000,136097000,139768000,139123500
client426,144652000,142430000,142124000,135578000,135336000,135059000,134802000,134556000,134588000,134366000,137349100
client324,991143000,988370000,987719000,987260000,986854000,986376000,985335000,982715000,982426000,982172000,986037000
client448,937220000,934457000,934106000,933688000,933471000,933169000,932878000,932347000,932011000,931678000,933502500
client457,186359000,184935000,184746000,183868000,183656000,183463000,183273000,183076000,182874000,182685000,183893500
client334,985844000,977457000,972079000,971698000,971405000,971196000,970979000,970762000,970550000,970345000,973231500
client472,100852000,99557000,99435000,99266000,99104000,98935000,98785000,98639000,98487000,96908000,98996800
client600,825347000,824009000,823902000,823741000,823598000,822837000,805462000,805275000,805114000,804973000,816425800
client326,991452000,987587000,986968000,986154000,984877000,983945000,983504000,982922000,982323000,981869000,985160100
client433,187299000,173230000,173044000,172805000,172572000,164095000,163891000,163775000,163668000,163579000,169795800
client345,335317000,334412000,334370000,334257000,334122000,334023000,333906000,333829000,333768000,333689000,334169300
client500,246983000,246454000,246438000,246365000,246271000,246179000,246119000,246069000,246027000,245983000,246288800
client575,867445000,866215000,866102000,865950000,865794000,865635000,865439000,865279000,865069000,864986000,865791400
client493,110649000,109213000,109069000,101162000,100913000,100718000,100547000,100384000,100201000,100043000,103289900
client490,188481000,187109000,186913000,186692000,186484000,186278000,186073000,162928000,162660000,162470000,179608800
client531,31130000,30688000,30634000,30559000,30499000,30439000,30384000,30322000,30265000,30200000,30512000
client369,337843000,336908000,336817000,336703000,336594000,336523000,336398000,336277000,336164000,336054000,336628100
client594,846537000,820323000,820287000,820229000,820129000,819991000,819880000,819737000,819599000,819455000,822616700
client587,966512000,966285000,966339000,966354000,966369000,966371000,966373000,966377000,966386000,966388000,966375400
client552,279043000,278583000,278543000,278502000,278448000,278394000,278341000,278298000,278250000,278204000,278460600
client599,841405000,840112000,839977000,839956000,839822000,839683000,839562000,839444000,823176000,819869000,836300600
client395,977130000,971202000,970833000,970361000,969912000,969419000,969017000,968635000,956026000,955873000,967840800
client332,958050000,957080000,956986000,956867000,956757000,956647000,956529000,956416000,956307000,956197000,956783600
client420,177787000,175062000,174828000,174442000,161800000,161641000,161053000,160231000,160023000,159816000,166668300
client453,929987000,928283000,928065000,927855000,915912000,914835000,913567000,912832000,897430000,897154000,916592000
client485,193490000,192066000,191889000,191681000,191474000,191283000,191086000,190888000,157655000,157438000,184895000
client358,129336000,128437000,128442000,128324000,128208000,128054000,127858000,127601000,127372000,127113000,128074500
client554,220566000,220200000,220215000,220229000,220216000,220212000,220199000,220182000,220170000,220153000,220234200
client534,907836000,904859000,879644000,875914000,875530000,875238000,874988000,874710000,874471000,874252000,881744200
client519,162901000,157971000,157753000,157508000,157291000,157082000,156878000,156688000,156485000,156291000,157684800
client556,88217000,81981000,81826000,81775000,81663000,81544000,81420000,81306000,81190000,81075000,82199700
client312,189139000,188305000,188215000,188138000,188066000,187959000,187826000,187694000,187566000,187443000,188035100
client378,136106000,135406000,135399000,135375000,135339000,135305000,135267000,135217000,135141000,135098000,135365300
client429,112517000,111315000,111328000,111292000,111246000,111190000,111160000,103337000,103255000,103272000,108991200
client542,901553000,900124000,899939000,899727000,899525000,883450000,883228000,883042000,882842000,863395000,889682500
client411,317720000,317023000,316988000,316900000,316849000,316750000,316638000,316527000,316435000,316333000,316816300
client361,130216000,129608000,129556000,129599000,129579000,129612000,129608000,129596000,127211000,127164000,129174900
client368,183710000,182875000,182726000,182234000,181741000,177997000,177858000,177787000,177721000,177664000,180231300
client313,156400000,155476000,155402000,155303000,155150000,155011000,154882000,154769000,154626000,154481000,155150000
client570,10292000,9693000,9637000,9592000,9512000,9430000,9348000,9270000,9189000,9115000,9507800
client523,41725000,41129000,41075000,40963000,40853000,40750000,40645000,40545000,40455000,40350000,40849000
client304,123682000,123126000,123181000,123176000,123181000,123190000,123180000,123166000,123146000,123153000,123218100
client494,134325000,118042000,117805000,117245000,116557000,114926000,114160000,112858000,112489000,112198000,117060500
client447,896698000,892777000,892745000,892814000,892823000,892826000,892828000,892824000,892814000,892820000,893196900
client327,115720000,114549000,114434000,114285000,114156000,114036000,113897000,113767000,113639000,113511000,114199400
client306,329185000,328335000,328271000,328166000,328082000,327959000,327851000,327758000,327671000,327575000,328085300
client486,232098000,231797000,231777000,231741000,231701000,231655000,231613000,231572000,231530000,231490000,231697400
client344,122779000,120988000,120790000,120512000,120226000,119856000,119486000,119139000,118859000,118659000,120129400
client507,60521000,59636000,59523000,59371000,59235000,59105000,58999000,58892000,58761000,58656000,59269900
client580,741271000,740018000,739885000,739697000,739524000,739343000,739170000,738999000,738822000,738669000,739539800
client496,978036000,977549000,977526000,977524000,977503000,977480000,977453000,977406000,977359000,977316000,977515200
client584,777901000,776757000,776914000,776886000,776814000,776796000,776845000,776800000,776749000,776745000,776920700
client416,57844000,55076000,54739000,54378000,36683000,36344000,36004000,35643000,35368000,35108000,43718700
client427,957302000,944520000,944333000,944095000,943851000,943568000,943221000,942986000,942740000,937494000,944411000
client564,893906000,893791000,893938000,894038000,894119000,894175000,894232000,894290000,894372000,894431000,894129200
client354,983051000,970591000,970371000,970134000,969942000,969703000,969502000,969279000,969057000,966756000,970838600
client527,716052000,715560000,715513000,715447000,715392000,715328000,715261000,715195000,715133000,715077000,715395800
client399,891840000,891535000,891647000,891693000,891744000,891762000,891782000,891766000,891786000,891809000,891736400
client403,897643000,897350000,897441000,897456000,897456000,897448000,897446000,897446000,897444000,897430000,897456000
client489,939649000,939283000,939288000,939270000,939248000,939236000,939228000,939207000,939192000,939152000,939275300
client385,787447000,786340000,786220000,786157000,786080000,786000000,785922000,785846000,785771000,785692000,786147500
client303,994699000,993604000,993538000,993442000,993335000,993210000,993093000,992976000,992868000,992762000,993352700
client407,941106000,940305000,940307000,940238000,940213000,940200000,940163000,940115000,940006000,939932000,940258500
client372,87039000,86705000,86763000,86768000,86781000,86785000,86779000,86806000,86821000,86835000,86808200
client355,152996000,152589000,152573000,152559000,152520000,152466000,152427000,152406000,152371000,152341000,152524800
client456,706064000,705602000,705554000,705516000,705460000,705392000,705318000,705253000,705187000,705123000,705446900
client518,926152000,925724000,925711000,925670000,925624000,925580000,925538000,925502000,925482000,925446000,925642900
client450,721338000,721016000,721135000,721164000,721143000,721118000,721134000,721152000,721153000,721136000,721148900
client533,697420000,696852000,696789000,696713000,696614000,696539000,696468000,696395000,696294000,696214000,696629800
client452,709460000,708923000,708854000,708793000,708724000,708651000,708580000,708512000,708443000,708366000,708730600
client435,435352000,433761000,433677000,433530000,433369000,737323000,737193000,737036000,736977000,737008000,585522600
client548,684501000,683941000,683867000,683801000,683710000,683633000,683556000,683483000,683415000,683370000,683727700
client410,957347000,956726000,956755000,956796000,956741000,956695000,956632000,956581000,956539000,956501000,956731300
client438,902452000,901774000,901707000,901683000,901598000,901530000,901457000,901322000,901244000,901141000,901590800
client397,746282000,745577000,745566000,745573000,745517000,745458000,745399000,745340000,745289000,745236000,745523700
client349,942341000,941667000,941699000,941672000,941629000,941582000,941534000,941484000,941413000,941376000,941639700
client340,936708000,936055000,936075000,931025000,931007000,931018000,931020000,931036000,931065000,931073000,932608200
client563,666792000,666246000,666197000,666127000,666056000,665992000,665924000,665864000,665801000,665748000,666074700
client430,101814000,101635000,101735000,101774000,101791000,101798000,101801000,101796000,101800000,101808000,101775200
client469,77647000,76592000,76457000,76247000,76046000,75856000,75665000,75479000,75301000,75139000,76042900
client311,775229000,774410000,774325000,774217000,774076000,773935000,773813000,773671000,773442000,773323000,774044100
client515,72434000,71236000,71059000,70874000,70686000,70498000,70315000,70138000,69957000,69779000,70697600
client305,117917000,115426000,114993000,114543000,114175000,113795000,113436000,113091000,112667000,112336000,114237900
client538,784717000,783821000,783695000,783528000,783337000,783194000,783076000,782970000,782865000,782680000,783388300
client511,57716000,56386000,56211000,55997000,55818000,55636000,55439000,55247000,55061000,54885000,55839600
client323,868310000,865496000,865054000,864599000,864172000,863758000,863321000,862950000,862583000,862236000,864247900
client539,765046000,763787000,763676000,763582000,763480000,763381000,763282000,763185000,763090000,762993000,763550200
client366,60805000,58135000,57773000,57432000,56919000,52922000,52649000,52270000,52025000,51746000,55267600
client328,853841000,851170000,850807000,850322000,849969000,849582000,849239000,848876000,848400000,848025000,850023100
client322,740359000,739978000,739952000,739912000,739877000,739837000,739786000,739742000,739704000,739664000,739881100
client431,992199000,989973000,989756000,989458000,989133000,988839000,988486000,988188000,987867000,987582000,989148100
client390,721090000,720627000,720627000,720626000,720573000,720516000,720454000,720392000,720337000,720306000,720554800
client393,857611000,854975000,854683000,854322000,853947000,853603000,853369000,853182000,852991000,852825000,854150800
client582,708720000,708453000,708441000,708453000,708451000,708436000,708426000,708417000,708407000,708396000,708460000
client343,720055000,719783000,719759000,719753000,719731000,719704000,719675000,719648000,719619000,719592000,719731900
client331,861123000,858967000,858676000,858362000,858064000,857782000,857517000,857250000,856997000,856621000,858135900
client337,690066000,689786000,689791000,689785000,689765000,689749000,689733000,689719000,689688000,689677000,689775900
client357,924530000,924093000,924082000,924036000,923984000,923940000,923895000,923856000,923808000,923764000,923998800
client371,914784000,914441000,914455000,914434000,914391000,914344000,914291000,914065000,914034000,914029000,914326800
client350,918049000,917605000,917589000,917535000,917493000,917451000,917414000,917371000,917341000,917308000,917515600
client375,912289000,911841000,911832000,911794000,911749000,911703000,911675000,911632000,911587000,911555000,911765700
client422,79406000,77381000,70649000,69272000,68772000,68177000,67666000,67335000,67051000,66821000,70253000
client338,33698000,31367000,31214000,30954000,30623000,30299000,29977000,29773000,29585000,13045000,29053500
client576,570898000,569847000,569723000,569498000,569306000,569089000,568867000,568656000,568450000,568246000,569258000
client509,792947000,791627000,791688000,791633000,791550000,791430000,791330000,791259000,791200000,791139000,791580300
client590,548976000,547656000,547617000,547454000,547304000,547221000,547059000,546922000,546803000,546671000,547368300
client406,692333000,692168000,692206000,692339000,692382000,692448000,692484000,692520000,692550000,692588000,692401800
client466,722171000,719498000,719101000,718636000,718240000,717853000,717425000,717055000,716678000,716315000,718297200
client383,711118000,710862000,710900000,710903000,710901000,710904000,710910000,710908000,710909000,710910000,710922500
client396,698510000,698245000,698404000,698447000,698438000,698427000,698433000,698507000,698533000,698563000,698450700
client333,706048000,705765000,705774000,705752000,705736000,705715000,705694000,705673000,705654000,705635000,705744600
client463,913198000,912331000,912223000,912092000,911956000,911821000,911678000,911546000,911413000,911301000,911955900
client586,567835000,567274000,567247000,567301000,567248000,567183000,567120000,567092000,567083000,567069000,567245200
client578,529671000,528064000,527898000,527646000,527404000,527171000,526925000,526671000,526422000,526205000,527407700
client573,474133000,471355000,470956000,470570000,470181000,469797000,469416000,468955000,468545000,468150000,470205800
client560,749759000,747986000,747801000,747502000,747173000,746842000,746557000,746242000,745998000,745775000,747163500
client532,536552000,534576000,534303000,534024000,533758000,533494000,533261000,533038000,532777000,532545000,533832800
client541,515914000,513346000,513101000,512861000,512619000,512380000,512137000,511917000,511680000,511463000,512741800
client379,453402000,450811000,450611000,450382000,449932000,449569000,449179000,448945000,448697000,448442000,449997000
client440,416821000,415101000,414998000,414805000,414610000,414308000,413967000,413660000,413337000,413050000,414465700
client460,571215000,569237000,568940000,568571000,568209000,567851000,567596000,567324000,566943000,566561000,568244700
client498,601943000,599972000,599566000,599122000,598707000,598251000,597839000,597414000,597011000,596625000,598645000
client581,311665000,309399000,309046000,307185000,306760000,306368000,306009000,305653000,305261000,304904000,307225000
client468,625569000,623027000,622642000,622305000,621906000,621475000,621054000,620590000,620147000,619780000,621849500
client567,330076000,327283000,326828000,326365000,325919000,325456000,325057000,324773000,324400000,323973000,326013000
client535,316666000,314373000,314137000,313873000,313513000,313282000,313031000,312798000,312575000,312367000,313661500
client444,448557000,447051000,446881000,446799000,446633000,446456000,446256000,446075000,445888000,445733000,446632900
client568,392612000,390775000,390586000,390352000,390119000,389868000,389623000,389410000,389171000,388925000,390144100
client550,230828000,229029000,228773000,228475000,228215000,227930000,227651000,227418000,227191000,226963000,228247300
client351,556268000,554266000,554038000,553683000,553307000,552952000,552718000,552475000,552141000,551800000,553364800
client317,521563000,519526000,519228000,518825000,518483000,518154000,517822000,517457000,517136000,516828000,518502200
client441,289304000,286832000,286555000,286194000,285904000,285600000,285267000,284948000,284638000,284333000,285957500
client596,167672000,165244000,164878000,164584000,164285000,163881000,163554000,163329000,163024000,162742000,164319300
client400,249397000,247092000,247035000,246895000,246737000,246584000,246436000,246297000,246163000,246057000,246869300
client301,500334000,498547000,498267000,498033000,497762000,497424000,497125000,496837000,496630000,496424000,497738300
client559,358326000,356806000,356647000,356568000,356416000,356271000,356130000,355990000,355847000,355710000,356471100
client376,490920000,488671000,488341000,487961000,487597000,487237000,486877000,486537000,486059000,485706000,487590600
client307,475893000,473716000,473360000,473062000,472802000,472545000,472301000,472047000,471796000,471565000,472908700
client387,236643000,234844000,234581000,234346000,234124000,233915000,233709000,233468000,233079000,232867000,234157600
client491,579127000,577347000,577059000,576770000,576446000,576135000,575802000,575435000,575104000,574799000,576402400
client501,573320000,570681000,570316000,569889000,569498000,569128000,568756000,568393000,568008000,567708000,569569700
client451,177072000,174413000,174103000,173823000,173554000,173305000,173083000,172867000,172650000,172326000,173719600
client329,229041000,226448000,226050000,225513000,225109000,224732000,224485000,224244000,223996000,223787000,225340500
client517,558019000,555200000,554936000,554652000,554349000,553917000,553573000,553158000,552794000,552416000,554301400
client434,358943000,357261000,357023000,356665000,356468000,356288000,356061000,355843000,355679000,355500000,356573100
client461,551540000,548782000,548395000,547634000,547013000,546635000,546393000,545870000,545504000,545127000,547289300
client342,382115000,380422000,380142000,379765000,379415000,379082000,378741000,378434000,378125000,377819000,379406000
client423,347489000,345647000,345365000,345033000,344698000,344544000,344194000,343850000,343396000,343063000,344727900
client477,536350000,533799000,533435000,533032000,532665000,532352000,532053000,531784000,531438000,531191000,532809900
client432,596663000,593882000,593457000,593008000,592567000,592317000,591962000,591569000,591198000,590871000,592749400
client484,536022000,527255000,526850000,526483000,526124000,525797000,525440000,521024000,520732000,520359000,525608600
client488,530174000,526921000,526507000,525996000,525599000,525215000,524823000,524434000,516016000,515507000,524119200
client417,337867000,335815000,335625000,335373000,335129000,334855000,334639000,334523000,334441000,334360000,335262700
client341,572396000,568183000,567984000,567731000,567442000,567170000,566939000,566769000,566532000,566260000,567740600
client367,569338000,567752000,567469000,567104000,566834000,566653000,566473000,566301000,566126000,565949000,566999900
client475,381649000,379063000,378695000,378368000,377285000,374922000,374211000,373768000,373409000,373025000,376439500
client480,586925000,583685000,583298000,582959000,582548000,582187000,581782000,581437000,581040000,580726000,582658700
client487,384547000,381820000,381421000,379462000,379040000,378499000,377971000,377890000,377515000,377163000,379532800
client442,111801000,111041000,111117000,111124000,111092000,111068000,111075000,111137000,111130000,111137000,111172200
client492,570090000,567376000,567058000,566669000,566305000,565932000,565531000,565057000,564724000,564408000,566315000
client572,33669000,30718000,30425000,30044000,29801000,29598000,29424000,29242000,29049000,28866000,30083600
client558,248510000,246795000,246694000,246467000,246206000,245980000,245689000,241742000,241559000,241439000,245108100
client347,614351000,614094000,614126000,614240000,614291000,614335000,614380000,614420000,614461000,614509000,614320700
client381,618945000,618411000,618473000,618453000,618438000,618389000,618348000,618312000,618276000,618247000,618429200
client346,610979000,610620000,610657000,610660000,610664000,610664000,610665000,610667000,610670000,610676000,610692200
client445,52144000,51995000,52055000,52199000,52244000,52254000,52264000,52268000,52271000,52278000,52197200
client439,30068000,29842000,29924000,29988000,29969000,29952000,29934000,29919000,29905000,29894000,29939500
client424,982584000,982226000,982242000,982330000,982378000,982380000,982407000,982423000,982438000,982478000,982388600
client474,148241000,146498000,146317000,146060000,145846000,145613000,145362000,145150000,144934000,144730000,145875100
client571,871412000,869666000,869440000,869214000,868921000,868709000,868499000,868297000,868069000,867872000,869009900
client479,102295000,100585000,100331000,100139000,99919000,99664000,99435000,99201000,99001000,98812000,99938200
client574,832124000,830156000,829892000,829589000,829225000,828950000,828663000,828390000,828151000,827928000,829306800
client528,880996000,878837000,878398000,877932000,877440000,877013000,876664000,876232000,875801000,875356000,877466900
client549,850916000,848498000,848075000,847671000,847253000,846864000,846488000,846231000,845893000,845509000,847339800
client583,807801000,805204000,804899000,804482000,804145000,803838000,803528000,803215000,802901000,802669000,804268200
client566,801404000,798687000,796688000,796105000,795732000,795351000,795012000,794749000,794453000,794231000,796241200
client592,789562000,786637000,786237000,785852000,785463000,785091000,784695000,784322000,783962000,783622000,785544300
client458,101080000,98894000,98549000,98259000,97961000,97621000,97251000,96886000,96565000,87590000,97065600
client514,98323000,95814000,95468000,93188000,92787000,92386000,91907000,91399000,91027000,90668000,93296700
client512,60762000,58552000,58196000,57786000,56273000,55831000,55422000,54997000,54571000,54213000,56660300
client428,82382000,79913000,79614000,79225000,78843000,78473000,78101000,77695000,77332000,76993000,78857100
client364,101110000,98651000,98276000,97860000,97469000,97094000,96710000,96324000,95959000,95569000,97502200
client503,41907000,34952000,34671000,34371000,33988000,33448000,33051000,32629000,32277000,31939000,34323300
client352,16786000,14576000,14380000,14074000,13760000,13484000,13205000,12952000,12701000,12446000,13836400
client325,854510000,852181000,851921000,851585000,851275000,850979000,850651000,850298000,849916000,849576000,851289200
client365,40384000,38529000,38264000,37933000,37599000,37243000,36890000,36504000,36184000,35871000,37540100
client585,673230000,671547000,671395000,671258000,671025000,670751000,670521000,670238000,669947000,669808000,670972000
client330,810371000,808429000,808118000,807739000,807366000,806985000,806650000,806365000,806101000,805835000,807395900
client436,797218000,795523000,795371000,795156000,794960000,794757000,794560000,794346000,793983000,793652000,794952600
client593,669699000,667912000,667820000,667510000,667207000,666887000,666533000,666217000,665976000,665785000,667154600
client320,789807000,787844000,787635000,787371000,787010000,786639000,786381000,786170000,785951000,785694000,787050200
client598,644159000,641423000,641123000,640749000,640399000,640011000,639630000,639282000,638947000,638608000,640433100
client521,710741000,708684000,708410000,708120000,707825000,707556000,707302000,707008000,706731000,706490000,707886700
client455,651177000,649258000,648983000,648666000,648307000,648007000,647695000,647313000,646914000,646658000,648297800
client595,567380000,565556000,565405000,565182000,564968000,564725000,564489000,564262000,564046000,563803000,564981600
client409,949875000,945796000,945401000,944942000,944531000,944094000,943698000,943259000,942884000,942510000,944699000
client335,722800000,720276000,719948000,719578000,719176000,718784000,718408000,718017000,717608000,717244000,719183900
client336,723765000,721338000,720943000,720542000,720134000,719696000,719305000,718935000,718470000,718047000,720117500
client389,699537000,696806000,696498000,696201000,695919000,695514000,695149000,694830000,694517000,694300000,695927100
client318,900338000,897764000,897447000,897072000,896741000,896397000,896004000,895518000,895165000,894838000,896728400
client360,851658000,848870000,848449000,847940000,847594000,847051000,846303000,845234000,844148000,843428000,847067500
client421,876272000,867189000,866866000,860932000,860471000,859953000,859459000,859010000,858630000,858109000,862689100
client363,859852000,852904000,852524000,852202000,851858000,851518000,851206000,850810000,850521000,835423000,850881800
client391,670812000,664927000,664446000,664058000,663485000,663021000,653231000,652109000,647779000,647146000,659101400
client392,602880000,601291000,601202000,600999000,600778000,600611000,600533000,600406000,600177000,600014000,600889100
client470,123634000,122855000,122836000,122811000,122758000,122691000,122633000,122600000,122567000,122520000,122790500
client467,922110000,921785000,921848000,921849000,921826000,921803000,921782000,921734000,921726000,921714000,921817700
client418,927880000,927038000,927072000,927227000,927283000,927309000,927394000,927444000,927457000,927495000,927359900
client374,922634000,922358000,922399000,922404000,922403000,922383000,922356000,922334000,922307000,922312000,922389000
client309,925469000,925081000,925199000,925197000,925172000,925148000,924897000,924881000,924866000,924860000,925077000
client419,924334000,923921000,924001000,924099000,924156000,924179000,924192000,924223000,923546000,923577000,924022800
client348,923168000,922931000,923079000,923147000,923199000,923218000,923238000,923254000,923294000,923346000,923187400
client478,923087000,921992000,922162000,922229000,922271000,922315000,922425000,922482000,922537000,922596000,922409600
client462,923075000,921984000,922145000,922204000,922260000,922297000,922342000,922402000,922456000,922518000,922368300
client310,918597000,918207000,918286000,918293000,918272000,918250000,918227000,918237000,918262000,918285000,918291600
client526,921897000,921654000,921700000,921813000,921834000,921842000,921863000,921908000,921924000,921660000,921809500
client408,609555000,607906000,607650000,607302000,606974000,606643000,606338000,606317000,606299000,606201000,607118500
client314,925199000,923769000,923653000,923469000,923301000,923095000,922879000,922690000,922504000,922326000,923288500
client414,919994000,919654000,919599000,919554000,919493000,919451000,919393000,919336000,919279000,919221000,919497400
client359,920105000,919650000,919606000,919556000,919501000,919435000,919377000,919325000,919271000,919222000,919504800
client382,919856000,918522000,918548000,918536000,918528000,918500000,918469000,918443000,918413000,918391000,918620600
client362,920371000,919883000,919584000,919512000,919444000,919351000,919290000,919234000,919179000,919129000,919497700
client370,917688000,917359000,917376000,917489000,917531000,917558000,917601000,917637000,917666000,917702000,917560700
client413,917653000,917443000,916630000,916711000,916651000,916684000,916719000,916756000,916792000,916842000,916888100
client561,478576000,478151000,478300000,478376000,478425000,478460000,478497000,478527000,478576000,478619000,478450700
client555,478822000,478247000,478389000,478465000,478512000,478560000,478605000,478650000,478701000,478752000,478570300
client415,612921000,611177000,610984000,610762000,610545000,610118000,609904000,609664000,609455000,609239000,610476900
client591,966164000,965889000,965981000,966018000,966024000,966032000,966040000,966051000,966059000,966082000,966034000
client522,32929000,32486000,32452000,32406000,32357000,32303000,32252000,32191000,32137000,32090000,32360300
client476,234665000,234286000,234307000,234296000,234249000,234208000,234170000,234132000,234096000,234054000,234246300
client510,286560000,286124000,286081000,286057000,286024000,285992000,285961000,285931000,285895000,285859000,286048400
client588,955490000,955178000,955196000,955295000,955317000,955334000,955354000,955366000,955367000,955381000,955327800
client373,272556000,270956000,270807000,270535000,270315000,270154000,269931000,269708000,269690000,269656000,270430800
client316,32876000,32583000,32674000,32734000,32764000,32782000,32788000,32792000,32802000,32823000,32761800
client308,28422000,28071000,28180000,28213000,28228000,28231000,28240000,28251000,28276000,28305000,28241700
client302,865624000,865135000,865073000,865008000,864960000,864930000,864904000,864882000,864852000,864819000,865018700
client353,38321000,38015000,38085000,38093000,38095000,38105000,38112000,38113000,38125000,38137000,38120100
client321,864985000,864559000,864555000,864515000,864462000,864410000,864357000,864309000,864261000,864215000,864462800
client388,836372000,836075000,836094000,836075000,836055000,836027000,836006000,835985000,835968000,835944000,836060100
