Recipient,1,2,3,4,5,6,7,8,9,10,Average
client309,266005000,265746000,265755000,265759000,265743000,265723000,265701000,265682000,265638000,265596000,265734800
client470,781444000,781172000,781285000,781338000,781373000,781405000,781428000,781465000,781513000,781570000,781399300
client324,256205000,255899000,255907000,255921000,255905000,255891000,255875000,255861000,255850000,255835000,255914900
client463,806373000,806009000,806021000,806000000,805969000,805911000,805855000,805808000,805784000,805767000,805949700
client295,247076000,246822000,246848000,246835000,246819000,246806000,246793000,246782000,246774000,246767000,246832200
client449,811831000,811490000,811498000,811489000,811464000,811435000,811416000,811397000,811378000,811364000,811476200
client500,790057000,789529000,789496000,789457000,789420000,789392000,789349000,789299000,789265000,789242000,789450600
client491,752803000,752612000,752742000,752791000,752806000,752802000,752807000,752804000,752801000,752824000,752779200
client448,806074000,805732000,805758000,805750000,805734000,805731000,805720000,805709000,805699000,805688000,805759500
client430,807676000,807342000,807364000,807325000,807289000,807237000,807208000,807185000,807163000,807141000,807293000
client488,732118000,731627000,731721000,731759000,731764000,731766000,731762000,731760000,731780000,731829000,731788600
client440,792653000,792254000,792268000,792356000,792371000,792390000,792412000,792421000,792433000,792453000,792401100
client443,788419000,788141000,788180000,788169000,788142000,788117000,788098000,788097000,788105000,788114000,788158200
client441,774147000,773886000,773939000,774006000,774013000,774016000,774020000,774062000,774074000,774152000,774031500
client471,715532000,715406000,715549000,715617000,715655000,715694000,715729000,715844000,715890000,715934000,715685000
client252,959149000,958634000,958548000,958442000,958343000,958244000,958165000,958106000,958048000,957992000,958367100
client304,183077000,182554000,182539000,182491000,182436000,182388000,182338000,182292000,182252000,182207000,182457400
client464,747884000,747590000,747592000,747571000,747544000,747521000,747495000,747469000,747467000,747450000,747558300
client290,196340000,195831000,195809000,195760000,195712000,195666000,195621000,195579000,195535000,195496000,195734900
client444,759107000,758782000,758806000,758894000,758933000,758953000,758979000,758999000,759029000,759060000,758954200
client437,761138000,760718000,760737000,760722000,760705000,760684000,760713000,760695000,760673000,760661000,760744600
client425,768204000,767994000,768030000,768037000,768020000,768007000,767988000,767970000,767963000,767956000,768016900
client480,716314000,716001000,716069000,716088000,716083000,716093000,716106000,716121000,716125000,716126000,716112600
client442,750876000,750650000,750783000,750826000,750855000,750881000,750928000,750957000,750984000,751014000,750875400
client434,749151000,748911000,748964000,748966000,748950000,748930000,748913000,748894000,748881000,748873000,748943300
client431,751029000,750767000,750824000,750835000,750822000,750817000,750813000,750788000,750778000,750771000,750824400
client436,749973000,749542000,749569000,749547000,749515000,749475000,749436000,749402000,749386000,749353000,749519800
client452,738873000,738642000,738626000,738650000,738638000,738628000,738618000,738606000,738597000,738594000,738647200
client455,818481000,818074000,818106000,818106000,818097000,818090000,818078000,818066000,818058000,818052000,818120800
client484,666427000,666325000,666469000,666536000,666615000,666665000,666708000,666742000,666785000,666832000,666610400
client438,722522000,722341000,722433000,722469000,722475000,722484000,722495000,722507000,722526000,722526000,722477800
client367,791800000,791348000,791333000,791319000,791255000,791194000,791139000,791113000,791090000,791072000,791266300
client338,822489000,821994000,821946000,821906000,821812000,821719000,821632000,821581000,821533000,821477000,821808900
client450,641002000,640529000,640516000,640476000,640431000,640383000,640352000,640311000,640276000,640246000,640452200
client445,664292000,663815000,663757000,663755000,663711000,663661000,663637000,663597000,663534000,663491000,663725000
client291,30093000,28888000,28788000,28766000,28663000,28557000,28449000,28341000,28232000,28137000,28691400
client315,252448000,251671000,251647000,251620000,251559000,251495000,251420000,251356000,251297000,251227000,251574000
client302,987212000,984714000,984428000,984116000,983770000,983396000,982984000,982618000,982251000,981886000,983737500
client308,50470000,48242000,47963000,47600000,47286000,46980000,46714000,46352000,46011000,45804000,47342200
client307,50673000,48414000,48108000,47624000,47257000,46839000,46424000,46028000,45684000,45383000,47243400
client299,989627000,986889000,986453000,986101000,985754000,985409000,985072000,984735000,984387000,983938000,985836500
client405,654104000,652206000,651842000,651462000,651057000,650681000,650316000,649962000,649608000,649250000,651048800
client270,758881000,756080000,755710000,755123000,754631000,754226000,753846000,753018000,751963000,751706000,754518400
client269,784743000,782296000,781941000,781464000,780995000,780571000,780058000,779620000,769613000,769034000,779033500
client381,668589000,665938000,665568000,665155000,664780000,664404000,664084000,663857000,663616000,663459000,664945000
client275,746287000,742891000,742296000,741381000,740163000,738880000,738129000,737369000,736233000,735502000,739913100
client333,709287000,707201000,706938000,706500000,706215000,705960000,705645000,705334000,705067000,704847000,706299400
client366,648999000,647033000,646672000,646373000,646130000,645872000,645651000,645420000,645183000,644966000,646229900
client344,636390000,633737000,633494000,633176000,632886000,632547000,632209000,631891000,631529000,631221000,632908000
client451,528335000,526546000,526385000,526281000,526101000,525931000,525728000,525567000,525408000,525259000,526154100
client365,620388000,618170000,617834000,617554000,617255000,617003000,616744000,616517000,616298000,616074000,617383700
client350,627851000,625217000,624941000,624584000,624206000,623910000,623599000,623286000,622982000,622670000,624324600
client435,503762000,502046000,501892000,501681000,501470000,501127000,500827000,500629000,500430000,500251000,501411500
client323,903307000,902453000,902381000,902277000,902176000,902069000,901966000,901867000,901771000,901671000,902193800
client286,844308000,842717000,842550000,842466000,842311000,842168000,842026000,841818000,841671000,841546000,842358100
client322,819585000,815158000,814867000,814574000,814260000,813923000,813621000,813140000,812792000,812473000,814439300
client428,367844000,363615000,363142000,353672000,353119000,352679000,352272000,351889000,351495000,351087000,356081400
client426,371008000,368125000,366005000,365501000,364918000,364501000,364053000,363674000,363292000,362926000,365400300
client420,376598000,367442000,367006000,366560000,366154000,364637000,361585000,361166000,360772000,360361000,365228100
client277,818085000,815406000,815058000,814424000,813976000,813480000,812890000,812460000,812057000,811659000,813949500
client310,814139000,811288000,810893000,810533000,810123000,809739000,809344000,808969000,808629000,808146000,810180300
client429,368311000,363767000,358604000,358159000,357725000,357273000,356864000,356468000,356061000,355676000,358890800
client283,826503000,824777000,824627000,824376000,824131000,823812000,823532000,823329000,823100000,822862000,824104900
client294,851442000,847148000,846231000,844955000,843199000,841622000,840862000,840112000,839406000,838443000,843342000
client305,835314000,832535000,832145000,831710000,831309000,830905000,830505000,830143000,829795000,828009000,831237000
client433,366749000,358517000,358088000,357646000,357202000,356789000,356375000,355987000,355618000,355233000,357820400
client416,382992000,379876000,379054000,377851000,377009000,375910000,375063000,359810000,359313000,358899000,372577700
client421,377413000,374470000,373957000,371865000,371354000,370765000,368783000,354466000,353334000,350004000,366641100
client432,363261000,360315000,359752000,350480000,350066000,349693000,349330000,343227000,342780000,342292000,351119600
client427,356909000,354180000,351384000,350865000,350209000,349685000,349192000,348772000,348281000,347847000,350732400
client422,373144000,370080000,369503000,367371000,341359000,340810000,337943000,337499000,337032000,336608000,351134900
client419,382580000,374770000,356539000,356093000,355664000,355006000,354604000,354280000,353932000,353571000,359703900
client321,851453000,848710000,848412000,847976000,847484000,847201000,846874000,846497000,846015000,845591000,847621300
client289,816141000,813412000,813063000,812649000,812248000,811745000,811249000,809165000,807976000,807595000,811524300
client255,395040000,393309000,393087000,392829000,392585000,392348000,392085000,391871000,391657000,391449000,392626000
client494,101208000,99583000,99536000,99385000,99184000,99023000,98925000,98776000,98626000,98423000,99266900
client261,324060000,322299000,322076000,321798000,321541000,321290000,321041000,320800000,320545000,320296000,321574600
client424,149983000,148132000,147899000,147633000,147353000,147114000,146879000,146634000,146412000,146197000,147423600
client375,188924000,187785000,187770000,187738000,187652000,187574000,187511000,187434000,187363000,187275000,187702600
client407,158761000,155817000,155388000,154870000,154456000,154043000,153636000,153264000,152783000,152420000,154543800
client388,167638000,164901000,164391000,163884000,163413000,162995000,162381000,161971000,161559000,161131000,163426400
client396,159436000,154855000,154392000,152350000,151870000,151454000,151028000,150696000,150251000,149878000,152621000
client413,159380000,156554000,156162000,155706000,155334000,154992000,154657000,154295000,153978000,153723000,155478100
client330,162981000,161399000,161186000,160921000,160665000,160419000,160196000,159980000,159741000,159490000,160697800
client496,975424000,973648000,973537000,973346000,973200000,972982000,972823000,972640000,972339000,972029000,973196800
client489,994797000,992907000,992709000,992503000,992278000,992060000,991867000,991681000,991402000,991223000,992342700
client347,135305000,133203000,132910000,132576000,132381000,132202000,131907000,131655000,131364000,131082000,132458500
client273,158591000,157082000,156900000,156706000,156512000,156263000,156037000,155794000,155580000,155386000,156485100
client272,141632000,140279000,140059000,139825000,139599000,139436000,139297000,139174000,138987000,138790000,139707800
client377,74512000,73226000,73052000,72879000,72716000,72542000,72372000,72222000,72077000,71933000,72753100
client352,117430000,116188000,115993000,115735000,115522000,115359000,115215000,115093000,114905000,114765000,115620500
client329,131638000,130124000,129926000,129688000,129480000,129249000,129019000,128794000,128555000,128332000,129480500
client251,151459000,150919000,150856000,150810000,150750000,150692000,150636000,150580000,150524000,150474000,150770000
client263,147365000,146835000,146770000,146721000,146666000,146607000,146545000,146489000,146433000,146377000,146680800
client266,112209000,111452000,111390000,111332000,111266000,111201000,111140000,111080000,111019000,110961000,111305000
client293,169576000,168784000,168698000,168657000,168582000,168496000,168392000,168306000,168212000,168132000,168583500
client465,765127000,763413000,763032000,762641000,762253000,761869000,761500000,761136000,760790000,760447000,762220800
client282,158936000,157510000,157360000,157183000,156871000,156674000,156484000,156300000,156118000,155944000,156938000
client316,927546000,926280000,926349000,926368000,926373000,926343000,926278000,926279000,926242000,926250000,926430800
client328,244097000,243594000,243520000,243463000,243430000,243349000,243276000,243172000,243124000,243094000,243411900
client332,736570000,736134000,736090000,736027000,735998000,735962000,735932000,735889000,735830000,735800000,736023200
client312,720227000,719053000,718985000,718784000,718582000,718402000,718213000,718018000,717836000,717645000,718574500
client296,754997000,753747000,753613000,753444000,753131000,752938000,752769000,752621000,752496000,752359000,753211500
